Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.7589,6.2857,547.8125,3.488
2,8.3661,10.1429,391.6875,6.6834
3,13.0893,18.4643,267.25,9.8816
4,23.7589,26.3214,354.875,12.9615
5,31.6964,31.6429,237.625,16.2401
6,39.0714,33.0714,249.25,19.3738
7,44.6071,36.9643,289.6875,22.4739
8,50.4554,39.75,250.6875,25.9018
9,55.3393,39.9643,207.0,29.0919
10,59.8571,41.9286,177.3125,31.9863
11,63.5625,42.5357,222.0625,35.1989
12,67.6696,43.0357,233.375,38.5583
13,71.4464,41.8571,273.875,41.9866
14,74.6429,40.5,260.1875,45.2052
15,78.6071,41.8214,274.3125,48.846
16,82.1607,40.5357,256.125,52.07
17,85.0893,40.75,239.5,55.4203
18,87.8839,40.8214,253.0,58.9608
19,90.9643,40.3214,214.375,62.1556
20,92.8304,39.7857,263.4375,65.4684
21,94.6696,39.1429,260.375,68.7875
22,95.9911,39.6429,273.9375,72.3205
23,96.9196,39.5,260.0,75.7438
24,97.6964,39.2143,207.75,79.2598
25,98.3839,39.0714,229.125,82.588
26,98.2946,39.5357,261.0,86.0272
27,97.9196,40.3929,284.8125,89.1277
28,98.2679,39.0714,231.875,92.2713
29,98.9196,38.8571,258.9375,95.7166
30,98.125,37.6429,179.875,98.9088
31,98.4018,39.8571,276.0625,102.0518
32,99.3393,39.5714,291.0625,105.3866
33,99.9375,39.2857,222.25,108.5773
34,100.0,39.4286,263.125,111.7838
35,100.0,39.3929,239.1875,115.1662
36,100.0,39.1071,243.875,118.5492
37,100.0,38.8929,180.8125,121.8776
38,100.0,39.1786,264.8125,125.5456
39,91.8929,38.4643,244.0,128.9175
40,91.5714,38.6071,219.5,132.0463
41,98.9554,38.8929,249.0625,135.4306
42,99.9643,39.2143,205.375,138.8303
43,100.0,39.1429,233.375,142.218
44,100.0,38.8929,230.0625,145.5763
45,100.0,38.7857,311.1875,149.1794
46,100.0,38.8571,160.8125,152.3946
47,100.0,38.9286,166.9375,155.8339
48,100.0,39.2857,220.8125,159.2716
49,100.0,38.8571,265.6875,162.5577
50,100.0,38.5,242.5,165.9619
