Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,7.4286,6.6429,603.9375,5.7863
2,6.9375,6.9643,519.0,11.4804
3,7.6071,6.6429,707.1875,16.9243
4,9.7946,10.5714,610.8125,22.2773
5,12.0625,12.4643,419.3125,27.8206
6,15.9911,16.25,438.375,33.1044
7,20.6875,19.4643,535.5,38.4908
8,25.2321,22.1786,357.5625,43.8807
9,28.7054,25.3214,477.5625,49.2989
10,33.125,26.8571,312.5625,54.9014
11,36.4464,28.3571,366.5625,60.4775
12,40.2946,28.0714,375.625,65.8953
13,43.8571,30.1786,391.75,71.4435
14,47.1607,30.1071,359.3125,76.9532
15,50.6339,29.0357,412.25,82.6515
16,54.1339,29.1429,410.625,88.1124
17,58.2857,28.5714,394.625,93.6002
18,61.3214,28.7857,210.1875,99.2811
19,65.6696,29.1786,405.3125,104.7922
20,69.0446,27.7143,385.25,110.1003
21,72.9464,27.5357,492.8125,115.6365
22,75.7232,27.9286,444.875,121.3949
23,79.4732,27.6071,589.125,126.8983
24,81.5804,26.8571,424.5625,132.5556
25,84.3929,27.1786,357.25,137.913
26,86.2768,27.5357,513.5625,143.3311
27,88.4911,27.0357,466.6875,148.4824
28,88.5625,27.8214,426.875,154.1472
29,90.3661,27.4286,455.0625,159.5899
30,92.1607,26.2857,497.375,164.9313
31,93.0179,26.1786,348.5625,170.2281
32,92.5893,25.3929,451.75,175.8475
33,93.0625,26.1071,437.125,181.1255
34,93.6696,25.8214,452.0625,186.4922
35,94.0089,26.9286,487.125,192.0838
36,95.3482,25.5357,422.4375,197.4727
37,94.4732,26.1071,437.5625,202.9572
38,94.1607,26.8571,326.8125,208.5258
39,95.4821,27.2143,530.1875,214.0403
40,95.9643,27.4643,368.0625,219.7727
41,94.5179,26.9286,352.8125,225.4112
42,94.5268,26.8929,453.375,230.6164
43,94.7857,26.0357,511.375,236.1831
44,96.0982,27.5357,250.6875,241.7651
45,96.3393,26.1071,482.3125,247.2756
46,93.7054,26.9286,368.3125,252.9137
47,95.8036,26.3571,458.5,258.816
48,95.3214,26.2857,327.8125,264.5122
49,95.7946,27.0714,400.3125,270.0139
50,96.6696,26.9286,430.25,275.3519
51,95.1161,27.6071,432.125,280.9994
52,95.2321,27.25,429.5,286.432
53,96.1071,27.8929,416.1875,291.7127
54,97.8661,28.0357,378.625,297.4117
55,95.8661,27.7143,370.1875,302.98
56,94.5446,27.5714,503.25,308.4922
57,96.0357,25.8929,461.1875,313.7592
58,95.6786,26.0714,431.4375,319.2569
59,96.7857,26.5357,498.0,324.8649
60,96.9732,25.9643,390.75,330.2268
61,95.6518,27.4286,409.25,335.7345
62,94.6696,26.9643,541.875,341.314
63,95.3125,27.1071,538.125,346.9185
64,97.1071,27.4286,384.25,352.4845
65,97.7857,27.7143,412.4375,358.3616
66,95.9375,28.1429,353.875,364.2247
67,95.1339,28.2143,390.25,369.9316
68,95.9911,27.6071,566.625,375.3765
69,96.3393,25.9643,439.75,380.6989
70,96.5268,28.0,446.8125,386.2818
71,96.9375,27.3214,454.875,391.7844
72,96.3304,28.4286,357.1875,397.1013
73,95.6964,27.6786,584.125,402.7318
74,96.0179,27.1786,452.0625,408.1697
75,97.1964,27.6071,435.6875,413.799
76,96.3304,27.7143,460.8125,419.0787
77,95.2232,26.0714,404.5,424.3969
78,96.4554,27.2143,436.4375,430.1594
79,97.4107,26.7857,397.5625,435.4607
80,96.125,28.2857,527.0625,440.9609
81,95.6875,28.0,578.6875,446.6109
82,96.2589,26.8571,416.75,452.2471
83,97.3482,26.8929,312.875,457.6436
84,96.6429,27.0,409.75,463.1503
85,95.4107,28.7857,320.375,468.9515
86,96.9018,27.1071,380.75,474.4543
87,96.8125,28.3571,453.125,479.8843
88,95.8393,27.7143,452.1875,485.5224
89,96.7321,28.1429,478.4375,490.7882
90,97.3036,27.6071,408.75,496.2944
91,96.4643,28.1071,507.0625,501.7486
92,96.8839,28.5,415.5625,507.1608
93,96.7679,27.7143,279.25,512.7691
94,95.9732,27.2857,369.125,518.4569
95,96.3125,27.8571,384.3125,524.2016
96,97.1786,27.5357,345.5625,529.6633
97,97.3661,28.5357,449.9375,534.9865
98,95.5893,28.0714,570.125,540.6007
99,95.8571,28.2143,274.3125,546.4819
100,97.0446,27.9286,548.25,552.011
101,96.5357,27.0,428.75,557.6336
102,97.1875,27.9286,490.25,563.4035
103,97.75,28.5714,477.125,569.0142
104,95.4554,27.0,433.625,574.6784
105,95.2232,28.25,264.125,580.2864
106,96.6696,28.1429,372.6875,585.9594
107,97.6071,27.5357,422.0,591.4226
108,97.0982,28.7857,324.1875,597.1779
109,95.9554,27.2857,396.375,602.6376
110,96.2857,28.1786,377.4375,608.182
111,97.3036,27.75,403.125,613.7672
112,96.6786,28.1786,300.6875,619.0994
113,96.4286,27.2857,440.25,624.3481
114,96.6875,27.7857,617.5,629.5891
115,97.6964,28.1786,484.0625,635.0921
116,96.3929,27.3571,319.8125,640.8819
117,96.0536,28.0357,428.5625,646.3796
118,97.2768,28.25,423.375,651.8234
119,97.6875,27.7143,438.5,657.5632
120,96.7143,27.3929,276.375,664.2233
121,96.6607,29.0357,383.0625,669.757
122,96.4107,28.3929,430.0625,675.1516
123,96.3036,27.9286,368.5,681.0606
124,96.625,28.4286,391.125,687.3316
125,97.1429,28.6429,372.1875,692.9618
126,96.5804,28.4286,494.6875,699.1264
127,97.0536,28.25,474.875,704.477
128,96.4196,28.6071,481.1875,709.9376
129,97.5179,28.2857,427.625,715.3925
130,97.5,28.1786,416.9375,720.888
131,97.3571,27.3929,436.4375,726.9646
132,96.6339,26.8571,436.625,732.5669
133,95.2589,26.9643,311.5,738.7765
134,95.8839,28.0,408.0,744.5102
135,97.4375,28.4643,506.6875,750.1126
136,97.9732,28.6071,439.125,755.8443
137,96.7589,28.0714,308.9375,761.0685
138,96.6429,27.2143,464.625,766.9312
139,96.9732,28.1071,385.0625,772.3446
140,96.3929,28.2143,407.0625,778.133
141,96.6071,28.0357,469.625,783.6272
142,96.625,28.6071,438.6875,789.3815
143,96.8929,28.4286,415.6875,795.1411
144,97.125,28.2143,426.3125,800.5864
145,97.5,28.2143,493.9375,806.3697
146,96.1161,27.8929,327.0625,811.8544
147,96.4643,27.8214,382.3125,817.5133
148,97.625,28.4286,314.0625,823.1719
149,97.5179,27.5714,375.4375,828.6559
150,96.6964,27.9643,460.8125,834.0448
151,97.4196,27.2143,458.4375,839.5596
152,96.1161,28.3929,353.3125,845.2747
153,96.8839,29.4286,447.9375,850.9671
154,97.0357,28.2857,353.6875,856.5093
155,97.5,28.8929,390.875,861.7665
156,96.0536,28.2857,403.125,867.3452
157,96.6875,28.7143,360.6875,872.7798
158,97.5357,28.25,399.6875,878.0361
159,96.3839,27.6786,410.875,883.5743
160,97.125,28.1071,368.1875,889.0556
161,97.2232,28.3571,571.5625,894.7745
162,97.0536,27.8929,375.625,900.4092
163,96.7143,27.7857,394.75,906.0797
164,96.4286,27.8571,326.25,911.4677
165,97.1339,27.4643,521.3125,917.0844
166,97.3482,28.7857,345.25,922.8359
167,96.9464,28.5357,461.125,928.5537
168,96.4911,28.9286,469.0,934.1727
169,97.0714,28.6071,428.625,939.3968
170,96.7232,28.0714,424.3125,944.7207
171,97.1786,28.5714,337.875,950.6125
172,96.9018,28.5714,344.0,956.2274
173,96.6071,28.6786,453.4375,961.6436
174,97.2411,28.0714,419.625,967.1496
175,97.5893,30.1071,294.5625,972.6554
176,97.2321,28.8571,465.625,977.9811
177,96.3393,28.9643,347.875,983.4362
178,96.625,28.2143,424.8125,989.0892
179,96.9464,28.7143,380.75,994.6022
180,96.5714,26.8571,463.3125,1000.3257
181,97.0536,28.8929,480.375,1005.6804
182,96.8393,27.5357,498.5625,1011.5281
183,97.1339,27.7143,350.5,1017.0722
184,96.9464,27.0714,437.0625,1022.6509
185,97.2411,27.9286,441.375,1028.2648
186,97.6964,28.2143,427.5,1033.6053
187,96.8393,27.7143,492.0625,1038.9458
188,95.9018,27.5357,442.625,1044.6187
189,97.25,27.2143,352.625,1050.0253
190,97.4821,28.5357,305.1875,1055.7431
191,97.0089,27.0,349.1875,1061.3567
192,96.3571,28.6786,427.1875,1066.5989
193,97.2411,27.4286,433.75,1071.9105
194,97.1875,27.9643,384.6875,1076.9863
195,96.6339,28.9643,407.125,1082.6345
196,97.75,28.6071,470.625,1088.1798
197,96.8125,28.6786,341.0625,1093.5751
198,96.3661,27.9286,483.4375,1099.2432
199,96.875,27.9643,400.875,1104.8435
200,97.1786,28.1429,339.375,1110.4818
201,97.3839,28.6071,372.5625,1115.9173
202,96.9464,26.4286,417.8125,1121.4473
203,97.2857,27.6786,591.5,1127.119
204,96.4464,27.75,534.875,1132.5793
205,97.6607,27.5714,348.1875,1137.9816
206,98.125,27.8929,432.625,1143.4417
207,96.375,27.5714,442.5625,1149.0189
208,95.2321,26.9643,386.125,1154.3875
209,97.375,28.3571,453.8125,1159.8974
210,96.9911,28.6429,352.75,1165.2389
211,98.0536,28.6071,527.4375,1170.7525
212,97.0446,28.5,460.25,1176.1587
213,96.8214,28.5,347.9375,1181.511
214,95.3036,28.25,388.6875,1186.8233
215,96.7321,29.3571,316.25,1192.3309
216,97.8839,27.8571,465.125,1197.6892
217,98.6518,28.1786,283.3125,1203.2035
218,96.4821,28.6071,384.8125,1208.7271
219,95.9821,28.5,382.5,1214.1508
220,96.7321,28.6786,433.8125,1219.6905
221,97.1429,28.4643,395.5625,1224.9195
222,96.8839,29.0357,367.0,1230.3935
223,97.5446,27.7857,309.8125,1236.341
224,97.4554,29.1786,325.8125,1241.9494
225,97.5536,27.9643,361.6875,1247.9204
226,96.6786,29.6429,466.375,1253.3512
227,96.2768,29.3214,403.25,1259.1258
228,97.2857,29.4643,447.0,1264.8244
229,97.125,28.25,455.1875,1270.2375
230,97.2768,28.5,320.8125,1275.6574
231,96.9196,28.1071,533.8125,1281.2104
232,96.8036,28.9286,392.0,1287.1093
233,96.5,28.8571,474.0625,1292.6258
234,97.2857,30.2143,503.4375,1298.1354
235,96.9643,29.25,333.75,1303.5944
236,97.4196,28.2143,347.375,1309.663
237,97.9375,28.9286,292.75,1315.0239
238,96.9018,29.6071,447.875,1320.3242
239,96.2143,30.1071,447.5625,1325.9238
240,97.5714,29.2143,379.375,1331.6876
241,98.0,30.0357,383.875,1337.486
242,97.6696,30.3571,436.5625,1342.5947
243,96.4375,29.1071,372.125,1347.6268
244,96.6429,30.2857,355.125,1353.0783
245,97.9464,28.5357,341.875,1358.6018
246,97.1607,28.8214,417.9375,1364.02
247,96.9821,30.0714,358.9375,1369.6066
248,97.3929,29.2857,498.6875,1375.2031
249,97.4018,30.1071,357.9375,1380.6155
250,96.8661,29.75,410.5,1385.8987
