Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.7679,7.2143,519.9375,3.5647
2,7.9018,6.7857,445.5625,6.9077
3,10.8125,12.1786,338.4375,10.0617
4,22.3661,25.4286,206.0,13.3821
5,32.4107,31.75,243.8125,16.5719
6,39.0,36.1786,234.5625,20.0217
7,45.4107,37.6071,244.5625,23.5121
8,50.8304,40.2857,179.0625,26.8235
9,55.2768,41.25,216.875,30.1378
10,59.3036,39.8571,185.0625,33.5351
11,63.8393,42.0,285.125,36.8478
12,67.4464,41.6429,253.625,40.0393
13,70.9821,42.5714,181.8125,43.2252
14,74.7589,41.75,250.9375,46.4624
15,78.4643,42.1786,252.25,49.7368
16,81.7589,41.7143,212.625,53.1586
17,85.1964,42.1071,223.1875,56.3439
18,87.9464,42.25,209.0625,59.6546
19,90.8482,40.8571,219.125,63.0413
20,92.9375,41.1429,175.0625,66.2077
21,94.7679,40.5,246.0625,69.5474
22,96.3125,40.4286,251.625,72.7754
23,96.5446,39.1071,277.4375,75.9727
24,97.3125,39.7143,326.25,79.2497
25,98.0536,40.75,175.0,82.4513
26,98.9286,41.0357,242.5,85.996
27,97.7232,39.5357,272.0,89.1364
28,97.6071,40.6071,193.8125,92.5468
29,98.4375,39.3929,257.625,95.8147
30,99.125,40.5357,180.5625,99.1398
31,99.9821,40.8214,210.875,102.5875
32,100.0,41.0,236.0625,105.5965
33,100.0,40.6786,308.0,108.7391
34,100.0,40.4643,246.875,112.175
35,100.0,40.2143,193.9375,115.4002
36,95.8661,36.7857,306.8125,118.6024
37,88.1071,39.1786,200.3125,121.9168
38,98.9643,39.25,202.5,125.0628
39,99.9286,39.75,203.8125,128.4802
40,100.0,39.9286,262.625,131.936
41,100.0,39.2857,216.25,135.2
42,100.0,39.5357,253.75,138.5469
43,100.0,39.8214,321.8125,141.6551
44,100.0,40.0,248.875,145.1842
45,100.0,39.8214,264.0625,148.6605
46,100.0,39.8214,246.5,152.0326
47,100.0,39.5714,240.75,155.2618
48,98.5,33.8571,238.875,158.5724
49,84.7768,38.9286,226.5,161.9692
50,97.7411,39.1071,228.9375,165.0262
