Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.875,6.8677,637.0312,0.1806
2,8.4821,5.7776,591.7344,0.3372
3,9.2946,5.814,422.2031,0.5033
4,10.3214,6.0683,355.5781,0.6525
5,11.2054,6.0683,286.3281,0.8153
6,11.8036,6.1047,292.2188,0.9514
7,12.2946,6.141,244.6875,1.1144
8,13.0089,5.9956,271.7812,1.2953
9,13.0625,6.1773,266.7969,1.4426
10,13.6786,6.1047,241.4375,1.5983
11,13.8036,6.359,291.5469,1.8665
12,14.4732,6.2137,234.875,2.0243
13,14.7411,6.0683,268.0625,2.1648
14,14.875,6.2863,235.9062,2.305
15,15.3214,6.359,252.9844,2.4723
16,15.3393,6.3953,212.3594,2.6683
17,15.7321,6.3953,188.5625,2.8374
18,15.7857,6.468,224.2188,2.9894
19,15.8839,6.3227,217.0781,3.1626
20,15.9196,6.3227,202.2812,3.3376
21,16.0982,6.1773,198.7188,3.5199
22,16.2679,6.577,181.5938,3.6391
23,16.375,6.4317,197.3906,3.7941
24,16.5625,6.577,185.5469,3.9647
25,16.6518,6.7951,196.9688,4.108
26,16.6518,6.9041,203.5625,4.3137
27,17.0446,6.5044,205.625,4.4971
28,17.125,6.7224,189.5781,4.6327
29,17.1339,6.7587,205.5938,4.8457
30,16.875,6.8314,212.7656,5.0012
31,17.1161,6.6497,189.7344,5.1529
32,17.1875,6.8314,200.9688,5.3009
33,17.2589,6.5044,169.2812,5.472
34,17.3839,6.7951,189.4844,5.6849
35,17.4107,6.7587,206.5781,5.848
36,17.6161,6.5407,178.5938,6.0175
37,17.3661,6.4317,203.3906,6.1437
38,17.7054,6.3227,175.0625,6.332
39,17.5536,6.8314,179.2188,6.4812
40,17.6607,6.6497,178.4219,6.6423
41,17.7143,6.6134,196.9219,6.7978
42,17.9196,6.4317,193.5781,6.9659
43,17.8839,6.6134,184.0781,7.108
44,17.8125,6.6134,187.4688,7.2391
45,17.9107,6.7224,162.9375,7.41
46,17.8929,6.8314,174.9219,7.5465
47,17.9196,6.8314,178.5469,7.695
48,17.7768,6.8677,138.5938,7.8691
49,17.9643,6.7587,199.7344,8.0295
50,18.0893,6.9767,174.8438,8.212
51,18.1339,6.9767,185.7031,8.3885
52,17.9643,6.7951,155.875,8.5552
53,18.1161,6.9041,170.1875,8.7182
54,18.1964,6.686,155.1875,8.8725
55,18.1607,6.8677,187.3906,8.9977
56,18.0089,7.1584,178.8438,9.1401
57,18.4196,6.9041,182.2969,9.3134
58,17.9821,6.9041,159.9219,9.4781
59,18.1518,7.0858,193.9062,9.7394
60,18.125,7.0494,154.7031,9.9516
61,18.3125,6.9404,188.3438,10.0727
62,18.1696,6.9041,175.0156,10.2441
63,18.1786,6.8314,163.375,10.463
64,18.0357,7.0131,198.3906,10.5902
65,18.2411,7.0494,149.9688,10.7817
66,18.1786,6.9041,191.9062,10.9353
67,18.3571,6.9767,180.0156,11.0679
68,18.0625,6.9041,186.875,11.2342
69,18.2946,7.0494,175.8906,11.4028
70,18.0446,6.9404,175.7188,11.5441
71,18.3571,6.9404,168.0938,11.6998
72,18.0536,7.2311,198.8438,11.8411
73,18.3571,7.0858,165.0781,12.0293
74,17.9286,7.0494,166.5938,12.2105
75,18.5446,6.9767,162.7969,12.3604
76,18.1786,7.1221,171.3125,12.547
77,18.125,7.1221,158.2656,12.7112
78,18.2411,6.9767,187.8281,12.9048
79,18.5179,6.9404,185.2969,13.066
80,18.2946,6.7951,150.8125,13.3116
81,17.9911,6.8314,179.8906,13.4568
82,18.5893,7.2674,171.2812,13.61
83,18.2946,7.0494,190.0,13.7806
84,18.2411,6.9767,183.3594,13.9806
85,18.2143,7.0858,178.8438,14.2324
86,18.3661,7.0858,194.3438,14.4453
87,18.3125,7.0858,170.8125,14.5995
88,18.2946,6.8677,182.9688,14.7305
89,18.3929,6.9767,179.7188,14.9022
90,18.4554,6.8677,187.9531,15.0301
91,18.3304,7.0131,190.9531,15.2235
92,18.2857,7.0131,155.3438,15.3672
93,18.5268,7.0131,177.0469,15.5525
94,18.3482,6.8314,179.0938,15.6997
95,18.375,7.2674,174.0938,15.8888
96,18.4107,6.9404,175.0156,16.0212
97,18.3304,7.1948,162.8281,16.1771
98,18.4018,7.0858,175.9844,16.3632
99,18.0268,6.7587,165.3125,16.5229
100,18.2946,7.0131,154.875,16.6548
