Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.1786,7.3276,742.5,0.2105
2,7.4107,7.1121,747.75,0.46
3,7.7143,6.7529,614.5938,0.7018
4,7.9821,6.3937,653.2812,0.8945
5,8.4107,6.5014,507.5938,1.0918
6,8.8482,6.717,494.1875,1.4464
7,9.1607,7.0043,545.2188,1.5949
8,9.6429,6.9325,535.6562,1.7531
9,9.9375,6.4655,408.4375,1.9578
10,10.3571,6.4655,422.5625,2.1386
11,10.6161,6.2859,391.2188,2.3237
12,11.0536,6.3218,407.7188,2.524
13,11.0625,6.4655,417.5312,2.7387
14,11.4643,6.3218,428.8125,2.9523
15,11.5446,6.25,366.4062,3.164
16,11.8036,6.1782,444.625,3.4183
17,11.9107,5.9626,323.375,3.6104
18,11.9554,5.8908,342.4062,3.7987
19,11.9554,5.819,379.75,4.0587
20,12.0179,5.8908,346.3438,4.2431
21,12.1964,5.783,362.0312,4.4283
22,12.3304,5.9626,275.3125,4.6301
23,12.5536,5.9626,356.0625,4.83
24,12.6696,5.9267,244.5625,5.0907
25,12.875,5.819,240.5,5.3008
26,12.9643,5.8908,279.3438,5.4754
27,13.0536,5.7112,350.1562,5.6856
28,13.0804,5.8549,234.7188,5.8796
29,13.2589,5.8908,309.0625,6.0952
30,13.2857,5.7471,231.5625,6.257
31,13.3929,5.7471,254.0625,6.4857
32,13.6875,5.6034,326.6562,6.688
33,13.7054,5.7112,182.7812,6.8361
34,13.6071,5.7471,248.625,7.0177
35,13.7232,5.7112,268.8125,7.2313
36,13.75,5.7471,230.0,7.4112
37,13.8393,5.7112,254.1562,7.5909
38,14.0714,5.7471,222.5938,7.78
39,14.0625,5.6753,248.1875,7.9479
40,14.1607,5.6034,257.5938,8.1833
41,14.2232,5.5675,252.3438,8.3718
42,14.1696,5.5675,227.0,8.599
43,14.3482,5.4957,218.3438,8.831
44,14.4375,5.4239,316.1875,9.0441
45,14.4643,5.4598,251.0,9.2394
46,14.4911,5.5316,190.5938,9.4539
47,14.5089,5.5316,262.6562,9.6042
48,14.6161,5.5316,234.2188,9.7833
49,14.8482,5.5675,315.0312,10.0934
50,14.6786,5.7471,215.8125,10.2854
51,14.9107,5.819,230.1562,10.4414
52,14.875,5.7112,206.0312,10.6324
53,15.0625,5.7471,265.8125,10.9355
54,15.1339,5.6753,192.625,11.1137
55,15.0357,5.7471,242.9062,11.305
56,15.3393,5.7471,235.9688,11.5446
57,15.2589,5.7471,249.0312,11.7314
58,15.3839,5.7471,236.6875,12.0234
59,15.375,5.7471,245.9062,12.262
60,15.4554,5.8549,209.875,12.4767
61,15.5446,5.783,178.4375,12.6839
62,15.6607,5.9626,223.7188,12.8792
63,15.6071,6.0345,233.6875,13.132
64,15.6518,6.0704,281.7188,13.3171
65,15.6964,6.1063,202.4062,13.5285
66,15.8929,6.0704,183.4375,13.8297
67,15.8214,6.1782,204.5938,14.1562
68,15.75,6.1063,256.9375,14.361
69,15.9196,6.0704,249.8125,14.5296
70,15.9107,6.0704,181.5625,14.7161
71,15.8393,5.9986,214.0,14.9641
72,16.0357,6.0704,206.5,15.1474
73,16.0804,5.9986,216.7812,15.3914
74,16.1071,5.9626,206.75,15.5661
75,16.1161,5.8908,222.375,15.7637
76,16.0714,5.9626,206.4062,15.9456
77,16.1607,5.783,236.4688,16.1414
78,16.1429,5.8549,213.25,16.3339
79,16.3929,5.8549,240.4062,16.5062
80,16.375,5.8908,206.6875,16.7051
81,16.3929,5.8908,207.7188,16.9328
82,16.4375,5.9267,184.4375,17.1506
83,16.4643,5.8908,217.0,17.3953
84,16.7411,5.8908,226.375,17.5881
85,16.6071,5.9267,213.625,17.7744
86,16.7321,5.819,214.2812,17.9596
87,16.75,5.819,236.7812,18.1486
88,16.7679,5.9986,216.25,18.3007
89,16.7054,5.9267,193.9688,18.4613
90,16.8304,5.8908,177.625,18.7366
91,16.7857,6.0704,224.7812,18.9123
92,16.8214,5.9626,210.125,19.0733
93,16.875,5.9626,182.125,19.3483
94,16.9375,5.9986,255.9375,19.5308
95,16.875,6.0704,204.0312,19.7149
96,17.0982,6.1063,208.75,19.9894
97,16.9732,5.9986,226.1562,20.1689
98,17.0446,6.1063,213.8438,20.3583
99,17.0089,6.1063,169.8125,20.6686
100,17.1161,6.1422,214.25,20.8359
