Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.3036,5.6394,504.7188,0.1982
2,8.2321,4.921,411.0,0.3802
3,9.1429,4.6336,293.2188,0.5217
4,10.8482,5.352,295.125,0.7029
5,11.5625,5.9986,280.3125,0.9073
6,12.3571,5.4598,243.5312,1.0796
7,12.8036,5.8908,255.0312,1.2756
8,13.8304,5.9626,254.0625,1.4197
9,13.8393,5.9267,253.75,1.663
10,14.6875,6.3578,255.3438,1.837
11,14.5179,6.3218,232.625,2.0669
12,14.6875,6.4655,195.125,2.2868
13,15.2411,6.5733,200.3438,2.5745
14,15.2857,6.7529,210.75,2.7812
15,15.3571,6.5374,220.125,2.9712
16,15.6696,6.717,207.5625,3.2461
17,15.8839,6.8247,220.5938,3.4507
18,16.0357,6.681,207.0625,3.7032
19,16.2232,6.8606,203.25,3.9251
20,16.4643,7.0761,188.4688,4.0831
21,16.3661,6.8606,225.5,4.2432
22,16.5446,6.8606,231.0,4.4522
23,16.6518,6.7529,213.0625,4.6239
24,16.4821,6.7888,182.9688,4.8563
25,16.8661,6.8966,195.375,5.0685
26,17.0089,6.3937,190.5312,5.3171
27,17.0089,6.7529,175.9688,5.5954
28,17.0982,6.6092,199.375,5.7776
29,17.5089,6.7529,138.3125,5.9644
30,17.1071,6.9325,193.7812,6.2643
31,17.4732,6.8966,187.125,6.4746
32,17.3839,6.8247,182.9062,6.6659
33,17.1875,6.8247,180.75,6.8387
34,17.5982,6.8606,150.5625,7.1173
35,17.3036,6.9325,154.5625,7.352
36,17.3393,6.7888,196.2188,7.5374
37,17.7857,6.7888,148.5,7.7163
38,17.6696,6.9325,159.8438,7.9132
39,17.4018,6.8966,176.3438,8.0906
40,17.6696,7.0043,167.6562,8.3121
41,17.4375,7.0402,199.75,8.5489
42,17.5625,7.148,173.375,8.6989
43,17.75,7.0402,194.125,8.8812
44,17.6518,7.1121,196.0312,9.0403
45,17.8393,7.0761,211.7188,9.2268
46,17.8304,6.8247,205.4375,9.4272
47,17.75,6.8606,189.0938,9.7221
48,17.7411,6.7888,176.4375,9.9455
49,17.6696,6.5374,137.2812,10.1003
50,18.0357,7.0761,175.5,10.2704
51,17.7054,6.9325,146.0312,10.5319
52,17.6964,7.148,142.9375,10.8109
53,17.9107,7.0043,187.9375,11.0933
54,17.9107,7.2557,151.3438,11.2999
55,17.75,7.0402,195.0625,11.4793
56,17.7857,7.148,178.9062,11.7573
57,17.9107,7.0402,160.75,11.9895
58,17.9821,6.9325,174.4062,12.2444
59,17.7946,6.8606,164.8438,12.4082
60,17.8839,7.1121,181.5,12.5648
61,17.9821,6.7888,136.6875,12.8558
62,18.0268,7.2917,180.75,13.0294
63,17.8929,6.9684,187.2188,13.2629
64,18.0089,6.9325,171.5312,13.5002
65,17.8929,6.8247,185.0,13.7561
66,17.7411,7.148,180.25,13.9305
67,17.9464,6.8247,189.6562,14.1489
68,17.7946,7.0761,149.125,14.4222
69,17.6071,7.0402,180.4688,14.7285
70,17.9196,7.0043,217.2188,14.9166
71,17.8661,6.9684,191.6875,15.0764
72,18.1071,7.0402,165.9688,15.2761
73,17.9107,7.0402,145.9375,15.447
74,18.0714,6.7529,192.25,15.6553
75,18.0268,6.7529,173.0625,15.8527
76,18.0446,7.0761,157.2188,16.0517
77,18.0893,7.0761,160.4375,16.213
78,17.8839,7.0043,180.8438,16.4352
79,18.0714,7.2198,164.0,16.6425
80,18.0625,7.2557,148.75,16.8103
81,17.9821,7.148,140.0625,17.0068
82,18.0268,7.0043,140.125,17.1798
83,18.0357,6.8606,211.75,17.359
84,17.9911,7.1839,168.5,17.5056
85,18.1607,6.8966,194.6562,17.7003
86,18.3036,7.148,153.25,17.8651
87,18.0536,6.8606,186.6562,18.1008
88,17.9821,6.8247,166.3438,18.3252
89,18.0714,6.9325,159.8125,18.5094
90,18.0089,6.8966,206.9688,18.6903
91,18.2946,7.148,166.2188,18.8741
92,17.9554,6.717,151.5312,19.0619
93,18.0625,6.8966,165.9688,19.2692
94,18.0446,6.7529,152.2812,19.4595
95,18.0089,6.8966,148.5,19.6592
96,18.0714,6.9684,169.5625,19.8639
97,18.1161,7.0402,161.4062,20.0339
98,18.2321,6.9325,152.4062,20.2395
99,18.0357,7.0043,192.3438,20.4768
100,18.1518,7.1839,178.1875,20.6362
