Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,5.0446,6.2859,768.5312,0.2076
2,6.8393,7.2557,735.8125,0.5636
3,7.0982,7.4353,754.3438,0.8584
4,7.0625,7.2557,702.875,1.1035
5,7.4464,7.0761,588.5,1.2807
6,7.7946,6.8966,614.875,1.4757
7,8.1875,6.8247,630.875,1.6978
8,8.4821,6.6092,690.4688,1.9191
9,8.75,6.5374,610.0625,2.1725
10,9.2143,6.3578,468.9062,2.4028
11,9.5357,6.1063,492.8438,2.6547
12,9.75,5.8549,508.375,2.8205
13,9.9018,5.4957,567.4688,3.0301
14,10.0625,5.5316,474.9688,3.2738
15,10.2321,5.4598,401.6562,3.4388
16,10.3661,5.4598,440.4375,3.6288
17,10.6339,5.4957,460.8438,3.8092
18,10.6696,5.352,412.2812,4.0264
19,10.8482,5.5675,371.0312,4.2651
20,10.9464,5.2802,437.2812,4.54
21,11.1161,5.2443,501.0938,4.7483
22,11.0625,5.352,327.6875,4.9446
23,11.125,5.1006,355.5938,5.1267
24,11.2054,4.9928,461.8125,5.3557
25,11.4196,5.1006,457.0938,5.5636
26,11.3214,5.1006,297.4688,5.8397
27,11.4643,5.1006,419.1562,6.0354
28,11.7232,5.0287,423.6562,6.2004
29,11.7321,4.9569,273.4375,6.3813
30,11.7768,4.7773,436.0938,6.6074
31,11.9732,4.8491,348.7812,6.8058
32,12.0357,4.921,414.5312,6.9701
33,12.0446,4.921,360.0938,7.1783
34,12.125,4.8491,324.5312,7.3688
35,12.2679,4.921,246.7812,7.594
36,12.3214,4.8851,361.75,7.8035
37,12.2946,4.8491,324.5938,7.9816
38,12.4821,4.9569,335.125,8.187
39,12.5179,4.921,391.5625,8.3961
40,12.5625,4.8851,339.6562,8.6548
41,12.7411,4.8132,292.5312,8.827
42,12.7589,4.9928,295.4688,9.0254
43,12.7768,4.921,349.875,9.2016
44,13.0089,4.9928,318.125,9.4246
45,12.9732,4.921,254.0938,9.6038
46,13.1339,4.8491,372.0312,9.7783
47,13.2321,4.7773,289.8125,9.925
48,13.1429,4.8491,317.0625,10.1163
49,13.2054,4.9569,339.625,10.415
50,13.2768,4.921,335.1562,10.5989
51,13.375,5.1006,319.5625,10.7934
52,13.4018,4.9928,264.9062,10.9786
53,13.2143,4.9928,303.625,11.1488
54,13.5357,4.9928,302.0,11.3427
55,13.5357,5.0647,292.6562,11.5395
56,13.5268,5.1006,321.0625,11.7378
57,13.5625,5.1006,256.8438,11.9834
58,13.5893,5.0287,354.125,12.1727
59,13.75,5.0647,356.1562,12.4155
60,13.6696,5.0647,244.5312,12.651
61,13.8036,5.1365,331.625,12.8034
62,13.9196,5.0647,303.7188,13.0198
63,13.9464,5.1365,328.5938,13.215
64,13.9464,5.2083,263.7812,13.4149
65,13.9107,5.2083,277.8125,13.664
66,14.0357,5.2443,287.5312,13.8232
67,14.25,5.352,240.75,14.12
68,14.3214,5.4598,292.125,14.44
69,14.2857,5.4598,197.9062,14.6908
70,14.4286,5.352,319.0938,14.9331
71,14.4375,5.3879,290.7188,15.0839
72,14.5536,5.5316,217.1562,15.2793
73,14.5804,5.5675,303.1875,15.4597
74,14.6339,5.4598,241.1562,15.7243
75,14.6964,5.5675,199.0625,15.88
76,14.625,5.5675,266.75,16.0842
77,14.7054,5.4598,248.4688,16.2888
78,14.7768,5.352,287.7188,16.4747
79,14.7768,5.3879,240.0938,16.6448
80,14.8125,5.3879,284.4375,16.9359
81,14.8482,5.352,243.6562,17.1075
82,14.8929,5.3879,288.9062,17.2919
83,14.9911,5.3879,256.4375,17.5867
84,14.9732,5.4598,323.125,17.8225
85,15.0625,5.352,236.6562,17.9913
86,15.0714,5.4598,239.0625,18.2005
87,15.1161,5.4957,220.9375,18.4652
88,15.2054,5.4957,268.2812,18.6136
89,15.3214,5.4598,272.375,18.8342
90,15.2054,5.5316,304.375,19.001
91,15.3571,5.6034,278.5312,19.1649
92,15.3571,5.6034,236.2812,19.4102
93,15.3036,5.6034,228.3125,19.5712
94,15.4196,5.4957,273.5938,19.8532
95,15.4375,5.6753,248.6562,20.0667
96,15.3393,5.6753,236.7188,20.2537
97,15.375,5.7112,276.1875,20.4737
98,15.375,5.783,230.1562,20.6777
99,15.5,5.6753,222.8438,20.9658
100,15.5179,5.7112,247.7188,21.1762
