Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.3482,6.4655,275.75,0.259
2,10.0625,7.148,312.3125,0.4372
3,11.4554,6.4655,234.5,0.6788
4,12.5625,6.5374,194.4688,0.8564
5,13.5804,6.5374,222.5312,1.1289
6,14.4464,6.7529,183.3438,1.3772
7,14.8036,7.0402,166.5625,1.5602
8,15.3393,6.4655,219.3438,1.743
9,15.2054,6.8247,189.5625,1.9141
10,15.7232,6.6092,186.625,2.1563
11,16.0179,6.6451,177.6875,2.3463
12,16.0804,7.0402,197.4062,2.5188
13,16.25,6.8247,156.3125,2.7622
14,16.125,6.8966,155.25,3.0068
15,16.3839,6.9684,171.625,3.1892
16,16.3839,7.0043,177.1875,3.4006
17,16.3661,6.8606,180.1875,3.6742
18,16.2768,7.0402,186.5,3.8361
19,16.6339,6.8966,162.0,4.0447
20,16.8929,7.1121,158.375,4.2337
21,16.5536,6.8606,157.6562,4.4265
22,16.6429,6.9684,188.6562,4.6259
23,16.7679,7.2557,231.6875,4.8663
24,16.8036,7.0761,160.6562,5.0644
25,16.7857,7.0402,162.9688,5.3147
26,17.1696,7.0761,184.0312,5.5106
27,16.875,7.2557,161.125,5.7154
28,17.0446,7.0402,172.9688,5.9629
29,16.8571,7.148,146.375,6.2166
30,16.8929,6.681,203.4062,6.4125
31,17.0714,6.9684,174.5,6.6961
32,16.8839,6.7529,190.4688,6.8838
33,17.1964,7.0043,156.6875,7.1057
34,16.9911,6.6451,156.0312,7.3561
35,17.0179,6.8966,201.7812,7.5673
36,17.2411,7.0043,187.25,7.7466
37,17.0357,6.9684,169.375,7.9472
38,17.0625,6.8606,179.5312,8.1545
39,16.9464,7.0761,169.0625,8.3698
40,17.2143,7.148,158.9375,8.5482
41,17.3214,6.8606,138.1562,8.7479
42,16.9464,6.8966,157.8438,9.0083
43,17.1875,6.681,168.0625,9.2865
44,17.4464,6.8247,180.2188,9.5461
45,17.0,6.7888,173.0938,9.7311
46,17.1339,6.8966,188.5,9.9474
47,17.2054,6.8966,169.875,10.2108
48,17.1875,7.0761,176.4062,10.421
49,17.3482,7.0043,170.2812,10.6074
50,17.1429,7.0043,151.25,10.8876
51,17.0893,7.0043,204.6562,11.0723
52,17.0982,7.1121,177.2812,11.3388
53,17.2143,6.681,144.3125,11.5397
54,17.2857,7.0043,166.4062,11.7531
55,17.4018,6.9684,170.9062,11.9516
56,17.3304,7.0402,179.9688,12.1502
57,17.0536,6.9325,162.5938,12.3938
58,17.4018,7.0761,207.5625,12.5939
59,17.3304,7.0402,191.2812,12.7912
60,17.3571,6.9684,180.1875,13.0338
61,17.2321,6.5733,113.8438,13.2379
62,17.5714,6.6451,138.7188,13.4314
63,17.375,7.0402,166.0625,13.6219
64,17.3839,7.0043,190.3438,13.8353
65,17.4018,6.9325,194.0625,14.066
66,17.4464,7.2198,191.5312,14.2667
67,17.3036,6.8966,157.3438,14.4761
68,17.1696,6.9684,167.6875,14.7081
69,17.4196,6.8606,162.4062,14.9123
70,17.5536,6.8966,208.625,15.0982
71,17.5,6.9325,185.8438,15.3062
72,17.3661,7.0402,177.5625,15.4921
73,17.2857,6.9325,174.1562,15.6732
74,17.5893,6.8247,182.8125,15.8621
75,17.4375,6.9325,168.125,16.0335
76,17.5,6.7888,148.625,16.2247
77,17.4732,6.9684,190.375,16.4296
78,17.5357,6.5733,169.0312,16.6386
79,17.4018,6.8606,157.1562,16.8735
80,17.5893,6.8606,209.9062,17.0873
81,17.4911,6.717,183.4688,17.3006
82,17.6161,6.9684,183.8125,17.4851
83,17.5982,6.9684,173.9062,17.6995
84,17.7857,6.9325,172.4375,17.9283
85,17.3125,7.1121,163.4062,18.2194
86,17.2768,6.6451,141.3125,18.4523
87,17.7232,6.8966,159.0,18.6824
88,17.7679,6.5733,143.8438,18.9328
89,17.4554,6.9325,192.4375,19.1167
90,17.8125,7.0043,157.0625,19.3164
91,17.5,6.8966,178.1875,19.4822
92,17.5357,6.8966,200.4688,19.6541
93,17.7143,7.0043,170.1875,19.8658
94,17.7143,6.7888,172.125,20.0259
95,17.6161,6.681,197.9062,20.273
96,17.8125,6.8606,162.25,20.4701
97,17.6875,6.8606,180.125,20.7509
98,17.5179,6.9325,165.5938,21.0487
99,17.3393,7.0043,156.875,21.2639
100,17.7054,6.717,193.0625,21.4724
