Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.625,7.2198,562.8125,0.2583
2,7.5804,6.5374,587.625,0.4723
3,8.9732,6.3937,481.0938,0.6534
4,9.8929,6.2859,336.1875,0.9372
5,10.8214,5.5316,397.4688,1.2649
6,11.4375,5.1006,316.5938,1.4602
7,11.8571,5.5316,269.6562,1.6609
8,12.375,5.4598,287.375,1.8421
9,12.7411,5.6034,295.8125,2.1149
10,13.1786,5.4957,258.875,2.2661
11,13.4196,5.819,264.5625,2.4999
12,13.5982,5.6753,229.5312,2.6771
13,13.7054,5.6394,267.3438,2.8927
14,13.9821,5.783,286.9688,3.0786
15,14.1964,5.5675,270.9062,3.2515
16,14.4643,5.819,222.0625,3.4384
17,14.6875,5.9267,263.375,3.5996
18,14.9196,5.7471,209.0938,3.7963
19,14.9018,5.9986,243.125,4.0076
20,15.2143,6.1063,281.125,4.3171
21,15.3214,5.9626,200.4688,4.5442
22,15.4375,6.0704,201.75,4.6955
23,15.7768,6.2141,255.7812,4.8457
24,15.9107,6.3218,213.4062,5.0217
25,16.0982,6.2859,286.5,5.1867
26,16.3214,6.3218,229.0,5.3573
27,16.2321,6.1063,202.3125,5.6072
28,16.4821,6.25,199.8438,5.8924
29,16.6964,6.2141,160.4375,6.1103
30,16.5893,6.5374,220.5938,6.2979
31,16.6339,6.3218,194.25,6.5203
32,16.9286,6.5014,196.0938,6.7607
33,16.7411,6.6092,207.0,6.9696
34,16.9732,6.4296,200.125,7.1316
35,17.0,6.681,153.5938,7.3117
36,17.2321,6.717,193.0312,7.4941
37,16.9821,6.681,195.75,7.7704
38,17.2946,6.5733,185.0938,7.9903
39,17.5446,6.5733,188.0625,8.1419
40,17.3304,6.717,158.4375,8.3188
41,17.6607,6.8247,183.4375,8.481
42,17.4643,6.7888,157.3125,8.7049
43,17.4643,6.7529,166.75,8.957
44,17.7857,6.5374,198.0,9.2495
45,17.8929,6.7529,182.9688,9.4277
46,17.5179,6.717,210.4375,9.6917
47,17.8482,6.7529,182.7812,9.9128
48,17.8482,6.4655,182.4688,10.1045
49,18.0,6.681,195.6562,10.3274
50,18.0,6.717,164.9375,10.5608
51,18.0446,6.5733,155.9062,10.707
52,17.8839,6.7529,182.9375,10.9176
53,18.0536,6.8966,173.3438,11.1268
54,18.0625,6.8247,192.2812,11.4021
55,18.3214,6.717,165.5938,11.5743
56,18.0982,6.7529,198.6562,11.7828
57,18.0804,6.681,153.75,11.9828
58,18.0804,6.6451,156.6562,12.2082
59,18.2857,6.8247,159.5625,12.3584
60,18.3839,6.717,168.1875,12.5214
61,18.3125,6.717,191.3438,12.8225
62,18.1607,6.7888,187.875,13.0211
63,18.1339,6.717,169.5312,13.2223
64,18.2679,6.5733,171.5938,13.4243
65,18.2411,6.7888,190.1875,13.6169
66,18.3214,6.8247,218.4688,13.8851
67,18.5357,6.8606,172.625,14.0518
68,18.3571,6.717,172.4688,14.2646
69,18.3036,6.8966,174.5,14.5517
70,18.4018,6.8966,145.5625,14.739
71,18.3482,6.9684,201.375,15.0227
72,18.3036,6.7529,157.2812,15.2735
73,18.4464,6.7529,161.25,15.4822
74,18.0982,6.717,183.3438,15.645
75,18.3482,6.7888,191.5938,15.8736
76,18.4464,7.0043,176.2188,16.0514
77,18.3929,6.681,204.5312,16.2284
78,18.2946,6.7888,196.9688,16.3806
79,18.3304,6.8966,235.9062,16.5592
80,18.4018,6.7888,180.0938,16.7538
81,18.4375,6.8606,193.4688,16.9145
82,18.4732,6.8966,185.6562,17.0899
83,18.4375,6.9325,195.0312,17.2536
84,18.3482,6.8606,155.4688,17.4308
85,18.3839,6.9325,178.0312,17.7383
86,18.3482,6.9684,178.4688,18.0561
87,18.4911,6.8606,191.4688,18.3026
88,18.5982,7.0402,149.8438,18.4873
89,18.6429,6.8966,200.0625,18.6802
90,18.625,7.0402,156.9688,18.9703
91,18.375,6.8247,188.4688,19.2314
92,18.6607,7.0402,171.0,19.4751
93,18.4554,6.8606,208.5312,19.6374
94,18.4196,6.9325,146.8125,19.8188
95,18.25,6.9325,220.0625,20.0498
96,18.5625,6.9684,190.875,20.2348
97,18.5804,6.8606,171.4688,20.4474
98,18.6696,6.8606,211.2188,20.6438
99,18.5982,6.7888,163.5625,20.8666
100,18.4911,6.9684,150.75,21.0292
