Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.7768,6.4655,620.1875,0.8144
2,6.6518,6.8247,530.3438,2.0697
3,7.0804,6.25,574.875,2.9619
4,6.75,4.8132,609.3438,4.1503
5,7.0446,6.8247,533.4375,5.2953
6,8.2589,6.0704,492.9375,6.299
7,9.8571,9.4109,464.3438,7.5703
8,11.2679,10.5603,440.9062,8.5866
9,12.5179,10.6681,375.5312,9.6517
10,13.5804,11.2428,378.6562,10.4809
11,14.2232,12.7874,404.375,11.3031
12,15.5446,14.4397,377.5938,12.1116
13,17.3393,16.1997,319.0,12.9679
14,18.3304,16.4152,407.9375,14.1631
15,19.4464,17.2773,435.4375,15.0493
16,20.7321,18.6422,401.375,16.0276
17,22.3304,19.2529,363.1562,16.8725
18,23.1429,21.2284,405.7812,17.715
19,25.0982,22.7011,407.3125,18.8673
20,26.7857,24.2457,347.25,19.7085
21,29.3393,25.8261,352.125,20.6691
22,30.9107,26.5086,310.9375,21.7926
23,32.6339,26.6882,260.7188,22.7497
24,34.5536,28.4842,333.2188,23.6523
25,37.1071,29.5977,362.9375,24.6744
26,38.3214,30.1724,280.9375,25.6949
27,39.2946,30.2083,337.2188,26.9081
28,41.5089,30.4239,327.625,27.7723
29,42.4821,32.3276,278.0625,28.7659
30,44.2143,31.9684,338.9375,29.6308
31,46.2143,31.4655,347.3125,30.4623
32,47.2679,34.2313,340.2812,31.3594
33,48.8304,34.0517,271.875,32.253
34,50.7768,36.1351,245.0938,33.3399
35,52.8571,34.842,315.5,34.5486
36,53.7589,36.2069,269.2812,35.4557
37,55.3929,35.9195,276.5938,36.3141
38,57.0089,36.602,288.0312,37.1467
39,58.4911,35.4885,275.1875,37.9887
40,59.7321,37.2486,287.0,38.8311
41,60.8929,36.9971,305.4688,39.8216
42,62.0536,37.2486,250.0938,40.6454
43,63.5982,38.7572,220.1562,41.463
44,64.1607,37.7874,247.3438,42.2545
45,65.2946,37.8592,260.6875,43.0884
46,66.1696,38.398,255.4062,43.9396
47,67.5446,39.0805,257.3438,44.8209
48,68.3304,38.9727,265.625,45.9135
49,69.1607,39.0445,265.4062,46.7744
50,69.8304,39.6911,309.9688,47.6077
51,70.375,39.4037,294.625,48.4302
52,71.375,39.2601,276.4062,49.2438
53,72.25,40.0144,280.9062,50.1319
54,72.2946,39.6552,207.2188,50.9525
55,73.7321,39.5115,258.875,51.8089
56,74.1071,40.0862,267.2188,52.6471
57,74.6786,38.9368,285.1562,53.4859
58,74.6161,39.9784,278.2812,54.3555
59,75.875,39.4037,302.625,55.2012
60,76.4375,39.7629,273.0625,56.0547
61,76.7232,40.194,281.75,57.3017
62,77.4196,40.194,298.75,58.2751
63,77.9911,40.625,219.3125,59.1068
64,78.1696,40.194,303.3438,59.9992
65,78.9911,40.8046,250.9062,60.8931
66,78.7946,40.8046,248.625,61.7226
67,79.4107,41.3075,284.0312,62.6964
68,79.6696,40.6968,299.8438,63.5521
69,80.3661,40.8046,284.5,64.4934
70,79.9375,41.056,295.9375,65.3235
71,80.4643,40.6968,264.0938,66.1318
72,81.0625,41.523,361.8438,67.0643
73,81.3571,40.7687,285.9375,67.886
74,81.4911,41.2356,247.2188,68.7836
75,82.1607,40.8046,266.125,69.6327
76,82.4911,42.0977,252.125,70.4512
77,82.6875,41.6667,311.9062,71.279
78,82.6071,40.194,291.8125,72.0921
79,82.6518,40.4454,279.8125,72.9182
80,83.3214,40.9483,258.2812,73.7407
81,83.7857,41.1997,241.9375,74.658
82,83.375,41.4511,281.625,75.5741
83,83.9107,40.8405,274.8125,76.3759
84,84.2232,42.2055,251.5312,77.1691
85,84.3393,41.2716,325.2188,78.0915
86,84.2946,41.7385,300.0625,79.1722
87,84.5536,41.1279,308.375,80.0904
88,85.1786,41.2356,248.2188,80.9353
89,85.0268,42.0618,302.5,81.7263
90,85.2946,41.8103,312.0625,82.5753
91,85.75,40.8405,241.9062,83.9362
92,85.6518,42.0259,277.1562,84.996
93,86.0625,42.3132,238.125,86.0263
94,86.2946,43.283,231.5312,87.2296
95,85.8214,43.5704,317.4375,88.4862
96,86.3393,41.7026,242.0625,89.775
97,86.4732,41.2716,272.4375,90.7594
98,85.5804,42.0259,242.7188,91.6408
99,87.0089,40.4454,286.0312,92.7357
100,87.0357,41.8103,269.5312,93.8987
101,87.0446,41.4511,229.8438,95.0827
102,86.9464,41.9181,328.4688,96.1862
103,87.2589,42.5287,283.5625,97.1536
104,86.8482,41.1279,322.5,98.1115
105,87.2411,41.8463,302.5312,99.3234
106,87.7143,42.6006,237.25,100.2272
107,87.1786,40.5172,303.9375,101.458
108,88.3304,40.6968,306.9062,102.7378
109,87.3304,41.4871,312.2812,103.5042
110,87.8393,41.4511,294.3125,104.2966
111,87.6518,42.421,237.0,105.2245
112,88.25,41.1638,272.0938,106.2686
113,88.2411,41.8103,260.6875,107.2629
114,88.5982,40.7687,282.125,108.459
115,88.5625,41.5589,262.6875,109.4184
116,88.2946,40.8405,308.8125,110.5152
117,88.5357,42.6006,253.875,111.7438
118,88.8304,42.2414,305.875,112.8321
119,88.6161,42.2773,323.9375,114.0258
120,88.7857,42.0618,283.0,115.2135
121,88.8571,41.7744,251.6562,116.4447
122,89.2321,41.1279,282.1875,117.773
123,89.4643,40.6609,316.5625,119.0049
124,88.9464,41.1279,336.4688,120.1297
125,88.5714,42.2414,240.3438,121.0717
126,89.3839,42.0977,261.8125,121.9667
127,89.4643,41.7385,272.5938,123.1367
128,89.3661,41.9899,290.5312,124.3383
129,89.8304,42.0977,339.8438,125.1753
130,89.375,41.1638,362.1875,126.1216
131,89.3304,41.2716,318.9062,127.2676
