Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.7857,6.2859,458.2812,0.7565
2,7.7589,8.2974,477.3438,1.3868
3,10.9643,11.3865,375.5312,2.0665
4,15.4107,18.2112,318.2812,2.7623
5,23.4286,24.3175,275.5938,3.394
6,30.4643,30.819,248.125,4.0763
7,39.1518,33.1897,289.0625,4.7246
8,46.2679,37.2845,196.9688,5.3951
9,53.6607,38.5417,225.6875,6.1321
10,60.3571,39.8348,275.0625,6.7887
11,66.4018,40.5532,223.5625,7.4547
12,72.125,39.3678,237.4688,8.1561
13,77.1786,40.0144,262.5,8.9199
14,81.1429,39.296,243.6875,9.6827
15,84.6964,38.2184,267.6875,10.3715
16,87.7232,39.1164,236.0625,11.0495
17,90.5536,38.6494,280.6562,11.8114
18,91.7321,38.5057,216.625,12.4985
19,92.9554,36.9253,264.7812,13.1961
20,93.6696,37.967,237.6562,13.871
21,94.3929,37.6078,231.6875,14.5451
22,93.9464,38.3621,286.7812,15.2076
23,95.0714,36.7816,374.8125,15.9382
24,95.7054,36.8175,265.5312,16.6193
25,95.8571,38.2543,323.2812,17.4306
26,96.4018,36.3506,270.4062,18.149
27,96.375,37.1408,217.7188,18.8349
28,96.4554,37.967,274.0938,19.498
29,96.4643,36.7457,301.3125,20.1876
30,96.1518,37.8233,285.6875,20.9193
31,97.1696,36.8175,276.0938,21.6989
32,97.0357,35.2011,325.8125,22.4064
33,95.5982,36.0632,312.4062,23.1061
34,95.7321,37.7874,350.9375,23.8499
35,97.8125,38.5057,275.2188,24.5202
36,98.6607,37.5718,265.5,25.1591
37,98.1339,38.398,279.125,25.9404
38,95.0893,37.4641,355.4062,26.6309
39,93.9107,37.5,300.2188,27.4001
40,96.8482,38.0747,255.75,28.1072
41,99.1964,37.8233,266.6562,28.8377
42,99.6786,36.6739,264.0625,29.5171
43,99.6786,37.6437,378.5938,30.1671
44,98.4643,36.4583,383.625,30.7737
45,89.5,37.3204,261.9375,31.4279
46,94.3929,37.069,228.4688,32.1282
47,98.0982,37.7155,317.1875,32.8352
48,99.5089,38.4339,267.4375,33.6106
49,99.9375,38.5776,302.875,34.2901
