Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,7.0982,6.3578,492.3438,1.1904
2,6.5268,5.7471,472.25,2.4749
3,7.4643,7.9023,504.0312,3.604
4,9.5804,8.0101,339.0312,4.8144
5,10.4554,8.6566,430.5312,5.7982
6,13.5893,14.0445,368.7812,6.7864
7,17.3214,18.0316,322.0938,7.9612
8,20.6786,18.6782,295.2812,9.2447
9,23.2411,21.408,349.25,10.1962
10,26.1696,23.6351,335.7812,11.3008
11,30.1429,25.5747,327.3438,12.1808
12,33.8839,28.2687,324.0312,13.2266
13,37.2679,29.454,346.6875,14.3317
14,40.9821,32.148,302.7188,15.2666
15,44.3125,34.4468,207.0938,16.4148
16,47.2679,34.4109,252.4688,17.7394
17,50.1518,35.9555,218.6875,18.8405
18,52.6964,35.4526,297.875,20.096
19,55.9196,35.7759,314.7812,21.2267
20,58.2946,36.7816,304.6562,22.2897
21,60.9286,37.931,348.9062,23.4985
22,63.4286,37.6796,229.625,24.7935
23,65.1786,38.2184,296.6562,26.0933
24,67.3393,38.1825,338.4375,27.2737
25,69.6071,38.3261,262.0312,28.6738
26,71.2679,38.5417,271.875,29.6832
27,73.2768,37.6437,283.0938,30.656
28,74.6607,38.398,277.9062,31.7999
29,76.6518,38.5417,254.2812,33.1232
30,78.4018,38.6853,329.0312,34.5289
31,79.1339,38.3621,263.0312,35.9815
32,80.4643,38.1466,223.4688,37.35
33,81.3036,39.2601,265.0,38.6657
34,82.5268,39.1164,241.2188,39.5892
35,83.375,38.5057,280.1562,40.5425
36,84.4643,38.7213,282.9375,41.4581
37,84.9911,38.5776,231.625,42.3461
38,85.5179,39.0805,305.5312,43.4194
39,86.6071,38.0747,302.4688,44.4028
40,87.5536,39.0086,290.9375,45.2675
41,87.75,38.8649,269.8438,46.2123
42,88.3214,38.6494,328.2812,47.1034
43,88.8036,38.9368,295.125,47.994
44,89.2857,39.3319,238.9062,48.9005
45,89.2054,38.5057,296.9062,49.7805
46,89.6696,38.1106,256.3125,50.6345
47,90.2857,38.7931,298.5625,51.5229
48,90.7768,38.9009,262.0625,52.4598
49,90.4375,38.7931,245.25,53.3616
50,90.9018,38.3621,277.0625,54.254
51,90.25,38.1825,253.4375,55.1278
52,91.6071,38.6494,269.5,56.0155
53,92.0982,38.6135,290.4375,57.037
54,92.1161,37.5718,295.8438,57.9592
55,92.2232,38.829,267.6875,58.8983
56,92.6339,38.9009,316.5,59.7836
57,92.4821,38.2184,325.625,60.7389
58,92.8482,38.4698,267.0312,61.792
59,92.7232,37.6796,240.125,62.7313
60,92.8929,38.0747,273.5625,63.6786
61,93.1071,38.4698,299.0312,64.6017
62,92.8839,38.9368,291.0938,65.5002
63,93.1964,39.5115,285.5625,66.4832
64,93.2857,38.3621,261.0938,67.675
65,93.0893,38.9368,238.375,68.6139
66,93.1964,38.5417,318.6875,69.6847
67,93.6607,39.6911,242.125,70.6595
68,93.9018,39.5833,273.0312,71.8046
69,94.3661,37.4641,281.1875,72.8593
70,93.9911,38.2184,302.6875,73.9182
71,93.9732,37.6796,396.4062,74.947
72,94.375,38.6494,305.0,75.9283
73,93.8393,37.8951,266.375,76.9696
74,94.0357,37.967,231.9375,78.2506
75,94.1607,39.1523,213.4062,79.3244
76,94.4732,37.6078,356.4375,80.3225
77,94.6607,38.7931,204.0312,81.3177
78,94.5268,38.9009,257.5938,82.1799
79,94.5536,38.2543,227.5,83.0572
80,95.1071,38.9009,267.7812,83.9109
81,95.0446,38.3261,279.4062,84.7649
82,95.2857,38.9727,301.7188,85.6211
83,94.5982,38.1466,356.375,86.521
84,95.0446,38.7572,246.3125,87.4148
85,94.5536,38.0388,244.9688,88.2663
86,95.2232,38.9727,274.9375,89.2902
87,95.0625,38.7213,315.4062,90.1991
88,95.0982,38.5057,319.1875,91.0527
89,94.8929,38.7572,301.375,91.9496
90,95.2232,38.0029,296.25,92.8448
91,95.4554,39.5115,259.625,93.7937
92,95.4554,38.3261,253.2812,94.8924
93,95.8839,39.0445,238.1875,96.0871
94,94.875,39.296,335.6562,97.1192
95,95.4911,38.0029,265.5312,98.4477
96,95.8125,39.4756,310.6562,99.4661
97,95.8036,38.5776,297.7812,100.5079
98,95.5893,38.398,283.5,101.4644
99,95.6696,39.4037,298.8125,102.3763
100,95.8393,38.5057,261.0,103.38
101,95.4554,38.0747,310.1875,104.2948
102,95.8929,39.3319,220.5312,105.1833
103,95.9911,38.6853,319.125,106.2134
