Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,7.1161,7.7398,638.2656,0.6185
2,7.1429,6.8677,412.7656,1.1223
3,7.4286,7.5218,390.5312,1.7198
4,8.625,6.2137,309.875,2.2483
5,9.2143,7.4491,317.1406,2.7153
6,9.6518,7.7035,314.2031,3.15
7,9.8036,7.2311,293.9062,3.668
8,10.2143,7.1948,281.8906,4.2005
9,11.1339,7.5218,275.7344,4.6337
10,12.0446,9.048,326.6094,5.1323
11,12.2054,8.1395,249.1875,5.6
12,12.7232,8.8299,259.7031,6.0352
13,13.9375,9.6657,261.125,6.5856
14,14.25,10.6468,244.8594,7.1041
15,15.0536,11.9913,238.8281,7.63
16,15.8393,11.8096,228.5625,8.1389
17,16.6875,12.5363,236.7031,8.7823
18,17.5536,13.3721,269.375,9.2349
19,18.8304,14.8256,239.125,9.7236
20,19.5982,14.5712,240.1406,10.3399
21,20.2411,15.8067,261.9219,10.8765
22,21.3839,16.8241,238.7031,11.2773
23,21.7589,16.6424,214.125,11.7317
24,22.5714,17.7689,222.5781,12.2591
25,23.7589,17.6599,221.3438,12.75
26,23.6875,18.7863,232.4219,13.2884
27,24.9107,18.1323,232.6875,13.7649
28,24.9375,19.1134,271.6875,14.1942
29,25.5982,20.6759,214.4062,14.6869
30,26.4643,20.5305,214.875,15.1332
31,27.0625,19.2224,234.3594,15.5689
32,27.1339,21.0756,242.5938,15.9816
33,27.3571,20.7122,218.4531,16.4642
34,27.6696,20.7122,264.8906,17.0399
35,28.7589,20.9302,210.6719,17.4899
36,29.0714,20.9302,251.4219,18.0557
37,29.0357,21.1483,214.5781,18.5599
38,29.7232,20.9666,251.6094,19.8066
39,29.1786,21.766,261.8125,20.855
40,30.2232,22.1657,237.6719,21.5524
41,30.1875,21.8387,265.6562,22.3917
42,30.3036,22.202,256.875,23.1753
43,31.0,22.202,238.3281,24.207
44,31.3661,22.8924,232.0,25.0482
45,31.2054,22.6381,263.125,25.8257
46,31.2946,22.8561,258.0469,26.8092
47,31.7857,23.4738,260.75,27.7509
48,32.3661,23.8372,238.4062,28.9383
49,32.4554,23.8009,239.1562,30.0112
50,32.5179,24.0552,244.2188,30.5797
51,32.6518,23.8372,283.4375,31.2153
52,32.9732,23.8009,218.0938,32.2284
53,33.0714,23.4375,256.4844,33.0468
54,33.2857,24.564,227.6094,33.9925
55,33.9732,23.7282,272.0938,34.5799
56,34.25,24.4549,236.0938,35.5007
57,34.4286,24.0189,243.9844,36.4462
58,34.5357,25.0,229.7188,37.3334
59,34.5357,23.9462,240.3438,38.2172
60,35.0804,25.327,230.3281,39.003
61,34.6786,25.0363,280.4531,39.7768
62,35.0446,24.8547,209.5156,40.5098
63,35.3929,24.782,245.0312,41.2912
64,35.5714,25.0727,238.3125,41.9828
