Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,7.0804,7.0494,573.7344,0.4664
2,7.0804,7.1584,624.8594,0.903
3,7.4554,7.0131,415.75,1.3954
4,8.0268,6.9041,381.1094,1.8622
5,9.1071,8.0669,329.7969,2.3003
6,9.5,8.4302,309.0312,2.8363
7,10.0536,8.2485,273.4531,3.2359
8,10.8393,8.3576,297.75,3.6705
9,10.8304,8.6483,306.6094,4.2271
10,11.4554,8.8663,304.7656,4.7017
11,12.125,8.4666,269.6875,5.1791
12,13.0357,10.5378,258.3125,5.667
13,13.5804,10.3924,273.7344,6.1681
14,14.7679,10.6468,276.6719,6.6927
15,15.5446,11.1919,245.4062,7.1242
16,15.5536,12.4637,243.0,7.5999
17,16.8571,13.5901,260.3125,8.0894
18,17.7321,14.0988,245.4844,8.5558
19,18.6964,15.0799,261.0312,9.0522
20,19.8036,14.2078,306.4219,9.6392
21,20.2321,15.6977,298.0625,10.0989
22,21.3125,16.8968,317.6562,10.5205
23,22.2589,17.6235,279.0312,10.9979
24,23.0982,18.4593,277.0312,11.4696
25,23.8304,18.3866,261.0,11.9129
26,24.8125,19.2224,224.1562,12.4278
27,24.8036,18.1323,301.6875,12.8915
28,25.6339,18.9317,305.7344,13.3041
29,25.9821,19.9855,229.6406,13.7628
30,26.4732,19.7311,278.25,14.2334
31,26.8661,19.4767,279.8594,14.7862
32,27.3482,20.6032,269.6875,15.3487
33,27.3304,20.1672,265.8438,15.8226
34,28.0893,20.4215,241.6562,16.2769
35,28.2143,20.8939,242.3906,16.7316
36,28.4464,20.7122,224.5469,17.2384
37,28.2143,21.0392,229.7031,17.6645
38,28.9464,21.4753,246.2031,18.1165
39,29.6071,20.9302,263.7031,18.5133
40,30.2857,21.1119,234.5469,18.9838
41,30.2679,21.875,229.4375,19.4437
42,30.8125,21.548,267.8125,19.8743
43,31.3214,21.5843,250.4062,20.3452
44,30.9464,22.5654,222.0,20.7511
45,31.6875,20.6032,292.6562,21.357
46,31.4375,21.2209,246.6875,21.8206
47,32.3661,21.548,244.5625,22.3224
48,32.2857,21.984,213.6875,22.7657
49,32.625,22.202,262.0625,23.2397
50,33.4464,22.2384,264.5312,23.6776
51,33.2232,22.6017,247.5,24.1794
52,33.7589,22.3837,246.0,24.598
53,33.8482,22.202,239.3906,25.052
54,34.4018,22.7471,239.2969,25.5478
55,34.4196,22.8198,247.1094,26.0873
56,35.0625,23.6919,214.4062,26.5739
57,34.8571,23.1468,263.9531,27.077
58,34.9375,23.9462,256.75,27.4999
59,34.8571,23.4738,236.5,28.0325
60,35.3482,24.3823,278.0781,28.5777
61,35.1339,23.4375,263.125,29.0609
62,35.9375,23.6555,227.5781,29.5209
63,36.25,23.9462,235.75,30.0734
64,36.0982,24.0916,219.4531,30.584
65,36.3839,24.0189,274.6875,30.9957
66,36.4375,24.5276,237.2031,31.4455
67,36.5625,24.4549,228.4219,31.889
68,37.2143,24.6366,246.0,32.3285
69,37.375,23.6192,299.125,32.8325
70,37.4821,25.109,236.9062,33.3474
71,37.7857,24.6366,236.6094,33.7712
72,37.9554,24.4549,221.3438,34.2363
73,38.4196,24.7093,250.25,34.6947
74,38.6875,26.1628,283.5312,35.1454
75,38.5982,25.1817,233.9375,35.6068
76,39.3661,25.7631,235.9219,36.1142
77,39.125,25.327,229.5,36.639
78,39.2054,24.564,243.8594,37.0735
79,39.5179,25.7267,236.1406,37.4982
80,39.8304,26.0538,281.0625,38.0409
81,40.5536,25.9448,248.2344,38.4984
82,41.2054,25.8721,248.0156,38.9639
83,40.0982,26.3808,228.7656,39.4134
84,41.6607,27.4346,257.8594,39.9164
