Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.3036,6.9404,652.5156,0.4485
2,7.0446,6.8677,514.9531,0.9082
3,7.2321,6.686,556.1562,1.4014
4,8.0625,6.577,396.8594,1.9076
5,8.5893,6.141,369.0938,2.4113
6,9.1696,7.9942,288.9062,2.9057
7,9.9643,7.2674,292.625,3.4294
8,10.5179,7.9578,364.4219,3.8685
9,11.0446,7.8125,317.8438,4.377
10,11.6161,8.4666,300.1875,4.8793
11,12.0982,9.375,263.9375,5.4519
12,12.9018,9.0116,296.8125,5.9302
13,13.3571,10.2834,273.7969,6.3527
14,14.3304,11.0465,309.2812,6.9183
15,15.1339,11.3735,253.5469,7.4985
16,15.7143,11.8459,281.9062,7.9538
17,17.0536,11.8096,286.4375,8.4062
18,17.2054,13.1904,273.2344,8.9439
19,17.9196,13.3721,247.3125,9.4874
20,19.0268,14.5712,283.5156,9.9658
21,19.4911,15.5887,282.9531,10.4329
22,20.3839,15.6613,273.5781,10.9176
23,21.1786,16.5334,275.4375,11.3473
24,22.0714,16.8968,270.9062,11.7491
25,22.2143,17.0422,266.4062,12.2445
26,22.7589,17.9506,266.0312,12.7057
27,23.3393,19.077,314.5,13.161
28,24.7054,18.2413,229.3594,13.6092
29,24.9375,18.314,262.2656,14.0132
30,25.0357,19.1134,255.9531,14.4455
31,25.4643,19.0407,259.4531,14.9619
32,25.9821,20.0945,279.7188,15.3963
33,26.4554,19.6948,302.6719,15.863
34,26.5,20.2398,211.6562,16.3242
35,27.5179,19.9855,261.9688,16.8352
36,27.9107,20.8576,211.375,17.2551
37,27.9018,20.7849,243.8438,17.7211
38,28.7054,20.5669,277.2031,18.2134
39,28.9911,21.8023,279.9688,18.7551
40,29.3304,21.766,275.9531,19.3127
41,29.5804,20.6395,270.4531,19.8649
42,29.5714,21.984,257.4062,20.3256
43,29.8839,22.0203,246.5469,20.7957
44,29.7679,22.3837,274.9219,21.2397
45,30.0179,21.1119,275.0,21.7111
46,30.8036,21.0392,251.4062,22.14
47,30.9554,21.1483,266.4375,22.6407
48,30.8929,22.5654,259.875,23.1417
49,31.0714,22.8561,242.3281,23.6311
50,31.2679,23.3285,285.5312,24.0482
51,31.7946,22.4927,314.5625,24.5194
52,31.875,22.7834,235.9062,24.9984
53,32.3929,22.8924,253.3125,25.5237
54,32.4643,23.1105,246.9375,26.0209
55,32.7232,22.6017,249.4688,26.5139
56,32.5625,23.4012,245.5781,26.9476
57,33.3125,23.3648,272.5625,27.3867
58,33.4554,22.5654,247.1562,27.8476
59,33.2321,23.4375,253.0938,28.3297
60,33.2143,22.6381,260.6406,28.795
61,33.1786,23.8735,265.1406,29.2275
62,33.8929,23.7282,245.1094,29.7356
63,34.1071,23.0378,250.8125,30.2044
64,34.3482,23.5465,293.1875,30.6081
65,34.75,23.2558,261.7656,31.0351
66,34.5179,22.8561,261.4844,31.4605
67,34.6518,24.2733,247.1719,31.9162
68,35.1786,23.1105,232.625,32.3762
69,35.1161,23.6192,272.6406,32.8614
70,35.0893,24.2369,285.0625,33.3298
71,35.1429,23.6555,219.25,33.7571
72,34.8125,24.2006,300.5938,34.2063
73,36.0893,24.564,240.2188,34.6659
74,35.9643,24.2369,279.2031,35.1085
75,35.8571,23.7645,247.7344,35.589
76,36.5982,23.9099,268.6406,36.0216
77,36.4911,23.8735,276.875,36.4868
78,36.5625,23.4012,223.0781,36.977
79,37.2143,25.3634,256.6094,37.4174
80,37.1429,24.3823,228.8438,37.8498
81,36.8661,25.0363,203.3438,38.3149
82,37.2411,24.891,267.2656,38.7395
83,37.2768,24.4913,235.9219,39.2003
84,37.6786,24.6366,243.4062,39.6298
85,37.1518,24.782,264.2969,40.0633
86,37.8125,24.4186,239.2969,40.5405
87,38.0536,25.109,242.25,41.0424
88,38.0446,24.0552,259.0625,41.6113
89,38.7054,24.5276,307.7812,42.0648
90,38.4911,24.673,253.8125,42.5367
91,38.4107,25.0,215.6094,42.9919
92,38.6607,24.782,267.9688,43.4121
93,38.4732,23.9099,233.0469,43.8411
94,39.125,25.2907,257.0469,44.2465
95,38.3393,25.436,265.3438,44.6692
96,39.25,25.2544,251.8906,45.1094
97,39.0982,24.6366,268.0781,45.5807
98,39.0982,25.0,249.875,46.0092
99,39.0804,25.5451,260.375,46.4274
100,38.8125,25.7994,273.125,46.9008
101,39.3661,24.5276,258.5312,47.3313
102,39.9911,25.1817,211.375,47.796
103,40.0446,24.9637,302.4688,48.3242
104,39.9196,24.3459,327.3281,48.7562
105,40.5714,25.0727,221.0938,49.2296
106,39.8661,25.7631,248.4688,49.6555
107,40.4821,25.1817,269.5625,50.0947
108,41.0357,25.7631,273.6406,50.5469
109,40.4911,25.7267,249.3125,50.9603
110,40.5714,26.1265,264.9375,51.4188
111,41.3571,26.0901,269.1562,51.8446
112,40.6518,26.8895,229.625,52.278
113,41.3482,26.0538,231.8281,52.7607
114,40.7411,26.4535,220.1875,53.2682
115,40.9911,25.9448,231.0625,53.6923
116,41.3036,26.6352,247.8125,54.1076
117,41.0893,26.8895,252.7812,54.5558
118,41.3571,26.4898,268.2031,55.1307
119,41.8571,26.5625,278.125,55.5931
120,41.6875,26.3445,269.0,56.0686
121,42.0179,27.3983,259.4062,56.4586
122,42.0536,26.7078,272.7812,56.9272
123,41.7946,26.4172,261.1094,57.3543
124,42.1964,27.907,225.5312,57.9192
125,42.7589,27.1802,236.3906,58.425
126,42.7857,28.561,252.7812,58.8946
127,42.9464,27.4709,264.9375,59.4165
128,42.8393,27.8706,267.3594,59.8379
129,42.3839,27.8343,240.2344,60.379
130,42.2589,27.4346,225.7344,60.8289
131,43.4911,26.9259,285.0625,61.3383
132,42.6964,28.0887,267.9688,61.8497
133,42.9643,27.3983,293.0,62.3683
134,44.125,28.3794,256.9062,62.9321
135,43.4375,27.9797,252.6719,63.4215
136,43.9107,28.7064,261.7969,63.9215
137,43.1607,27.8706,272.625,64.3788
138,43.2321,28.234,278.6406,64.8526
139,43.5804,28.2703,255.8125,65.3184
140,43.9643,27.9433,270.4062,65.7974
141,44.5625,28.3794,253.9219,66.2627
142,43.6607,27.3256,263.0625,66.7031
143,44.125,27.5436,281.4688,67.1575
144,44.6964,27.5073,258.9062,67.5562
145,43.9732,27.3983,272.375,68.0479
146,44.3929,28.3794,241.5781,68.4892
147,44.3214,28.5974,258.4219,68.9038
148,43.8036,28.5247,242.5,69.3149
149,44.4196,27.1076,299.5938,69.7928
150,44.3571,28.4157,278.1406,70.2557
151,45.2143,27.7616,268.0156,70.7194
152,44.5714,27.3619,288.3281,71.1727
153,44.5804,28.4884,284.2344,71.6495
154,45.0804,27.8706,252.5312,72.115
155,45.2232,28.3067,247.8281,72.5615
156,45.1429,28.6337,240.1875,73.0285
157,45.2411,28.343,262.125,73.4494
158,44.3661,28.1613,228.25,73.9634
159,45.1161,27.689,248.0938,74.3686
160,46.0714,29.2515,259.6406,74.809
161,45.4643,27.5799,248.0781,75.2002
162,45.3304,27.5799,236.25,75.6592
163,45.7143,28.6337,291.2344,76.1126
164,45.4464,28.4157,261.1562,76.5664
165,45.2321,29.6875,255.9062,77.0263
166,45.4732,28.3794,240.3438,77.4729
167,45.4732,28.9971,227.8438,77.9521
168,46.0893,30.0509,280.6406,78.3765
169,46.3482,29.1061,212.4062,78.9505
170,46.4107,28.016,215.2656,79.5016
171,46.3304,28.8154,230.6719,79.9745
172,46.3482,29.5785,257.25,80.4536
173,46.5625,27.7253,215.6562,80.8449
174,46.4911,29.0334,242.5625,81.3942
175,46.5625,28.1977,271.6094,81.8798
176,46.7232,28.8517,238.9219,82.3175
177,46.875,28.9971,299.4219,82.8103
178,46.4375,28.8881,246.8906,83.2988
179,47.8304,29.0698,269.7812,83.7355
180,47.0982,29.0698,259.5156,84.1966
181,47.0,29.3241,289.2656,84.6295
182,46.8661,28.6701,261.7344,85.0695
183,47.5625,28.6337,252.0469,85.6384
184,47.5536,29.1788,256.8906,86.1637
185,47.3036,29.4331,293.7812,86.7357
186,47.8482,28.5247,243.3594,87.223
187,47.3929,29.6148,279.5938,87.7098
188,47.8214,29.0698,269.8594,88.1182
189,47.7143,28.4157,284.2188,88.6577
190,48.2232,29.1061,264.5469,89.2218
