Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,7.1161,6.6497,564.4844,0.998
2,7.2232,6.7224,538.4844,2.0184
3,7.4911,6.9041,372.0938,2.9199
4,7.7946,6.9767,367.9219,3.7317
5,8.7232,7.3038,382.6406,4.7215
6,9.2946,7.2311,316.2656,5.5497
7,10.2054,8.7209,302.5156,6.4766
8,10.6161,9.3387,280.125,7.4591
9,11.2411,9.484,347.9688,8.2893
10,11.9732,9.484,313.6719,9.3024
11,12.3036,9.0843,310.4844,10.1231
12,13.1071,11.4099,265.9688,10.9333
13,13.9911,10.7922,244.2656,11.8724
14,14.7768,11.7369,253.4219,12.5891
15,15.2946,12.5727,279.2656,13.3063
16,16.3839,13.9535,260.2344,14.1598
17,16.9107,15.0799,239.9688,14.9305
18,18.4286,15.0799,290.5156,15.7551
19,18.5179,15.516,256.7188,16.8067
20,19.9554,16.7878,246.625,17.6663
21,21.6518,16.7151,271.7656,18.2764
22,22.1518,17.7689,304.2656,19.2841
23,22.5536,17.8052,262.5469,20.0791
24,23.1875,18.859,255.5156,21.0538
25,23.375,19.3677,269.0938,22.0624
26,24.5714,19.4041,238.9688,22.9378
27,24.9107,20.2035,238.7031,23.6558
28,25.3036,20.2762,219.6719,24.7018
29,25.7679,19.7674,254.4062,25.7491
30,25.9286,20.3488,235.9844,26.4059
31,27.4464,22.3474,236.125,27.4043
32,27.1875,22.4564,263.0938,28.057
33,28.5804,21.4753,228.6094,28.6533
34,28.4554,23.0015,278.9219,29.5667
35,29.2411,22.6017,217.7031,30.398
36,29.0804,22.2747,252.8125,31.03
37,29.6964,23.8735,246.3594,31.8009
38,30.4821,23.2558,194.4844,32.6511
39,30.1518,23.8009,259.875,33.5562
40,31.1339,23.8372,260.1406,34.1489
41,31.1607,23.8735,241.6875,34.7978
42,31.7143,24.8547,260.9375,35.6671
43,31.6875,24.7093,287.3125,36.5761
44,31.7589,24.8183,255.5781,37.5092
45,32.5893,24.3096,242.1094,38.4153
46,33.0446,25.5087,238.4531,39.4268
47,32.6786,24.8547,270.4219,40.2728
48,33.2679,24.3459,251.9844,41.0113
49,34.0982,26.9622,223.7188,41.6236
50,33.8482,26.1265,251.1875,42.3235
51,34.125,25.8358,252.6562,43.1068
52,34.1339,26.3445,241.3594,43.8973
53,34.2857,26.4535,260.1094,44.6128
54,34.6339,26.7078,259.1562,45.5051
55,35.2321,27.0349,231.7969,46.2226
56,35.0893,25.5087,234.8594,46.8475
57,35.2768,25.7994,248.1875,47.8403
58,35.4107,26.9622,206.2656,48.5809
59,36.4018,27.3256,226.3594,49.5079
60,34.9375,26.3808,218.8906,50.1351
61,36.2143,27.2529,249.9062,51.1281
62,35.8482,26.8532,277.8438,51.9386
63,36.4196,26.1628,246.6875,52.737
64,36.4196,27.8343,262.6562,53.3734
65,36.5089,28.0523,265.1406,54.1697
66,37.0714,26.9622,252.7812,55.024
67,37.4107,27.7253,236.5625,55.9739
68,37.0446,28.1613,244.8438,56.833
69,37.5357,27.6526,273.2188,57.6903
70,37.2411,27.4346,302.0312,58.4861
71,37.6429,27.6526,256.4844,59.4672
72,38.5357,27.9433,279.9219,60.0706
73,38.1071,27.798,273.8594,60.8593
74,39.2589,28.4884,242.0625,61.8671
75,38.75,28.4884,296.3438,62.5622
76,37.7679,28.7064,280.875,63.2789
77,39.1964,28.2703,237.1875,63.9834
78,38.7857,28.0523,314.9375,64.708
79,39.5982,28.452,235.4375,65.3423
80,39.2679,29.4695,233.4688,66.3561
81,39.8571,28.6701,274.7188,67.0998
82,39.3214,28.4884,240.0625,68.0147
83,39.6161,28.343,240.1719,69.0003
84,39.8304,27.6163,255.5,69.9517
85,39.6786,28.6337,242.1719,70.7778
86,39.6429,28.8517,248.0312,71.828
87,40.0982,28.8881,277.3906,72.754
88,40.1518,28.4157,215.6719,73.5956
89,40.8571,28.8154,240.5312,74.446
90,40.2679,28.7791,256.0312,75.0305
91,40.875,29.6512,244.2188,76.0544
92,40.3482,28.9971,265.6562,77.0654
93,40.4375,29.4695,223.6094,77.8513
