Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,7.125,6.468,668.2969,0.5607
2,7.5268,7.1584,487.4531,1.0994
3,7.9018,7.3765,370.4062,1.6219
4,8.7768,7.7398,275.1406,2.1028
5,9.1161,7.0494,316.6875,2.6056
6,10.0179,8.2485,291.6406,3.0031
7,10.0446,8.0669,276.1406,3.5376
8,10.9375,8.4302,265.7188,4.1587
9,11.4018,7.8488,273.8281,4.8192
10,12.1786,8.3939,252.0625,5.2724
11,12.75,8.5756,251.0469,5.868
12,13.6964,9.0116,234.3438,6.3267
13,14.1518,9.9927,248.1406,6.9424
14,14.5625,10.6105,271.3125,7.4731
15,15.7143,11.7369,237.0625,7.9224
16,16.4286,12.4637,241.5156,8.4157
17,17.0446,12.391,258.0938,8.8913
18,18.0179,13.1177,242.7656,9.3977
19,19.1518,13.8808,257.7969,9.9119
20,19.7946,14.0262,263.5625,10.436
21,20.5268,14.2805,249.3438,10.9102
22,21.1339,16.0974,231.0,11.3323
23,21.8661,16.9695,237.7656,11.8339
24,22.5625,17.9142,210.7344,12.3541
25,23.7143,17.8779,238.3594,12.7982
26,24.4554,17.1875,261.75,13.2452
27,25.7232,17.3328,247.9219,13.6825
28,26.0536,19.4041,244.2969,14.2057
29,26.8839,19.6584,240.3438,14.6794
30,27.4018,19.7674,224.3281,15.1874
31,28.5536,20.6759,233.4062,15.6484
32,28.4464,20.5305,227.2969,16.1826
33,29.4643,20.8576,247.1719,16.6278
34,30.2768,21.1119,252.5469,17.1666
35,30.3929,20.6395,261.0156,17.6934
36,31.0357,22.4564,310.2656,18.0785
37,31.2411,22.7108,248.6719,18.6233
38,31.5536,22.4564,233.75,19.117
39,31.8661,23.4738,288.3594,19.6032
40,32.6518,22.6381,243.75,20.0557
41,33.0536,23.2195,254.6562,20.5355
42,32.8214,22.9288,249.4688,20.9494
43,33.0893,22.6744,263.25,21.4782
44,33.4732,23.2195,233.4062,21.9451
45,33.7857,23.8009,248.3594,22.391
46,33.8125,23.7282,249.1406,22.8285
47,34.6518,24.5276,224.6562,23.3698
48,34.0536,24.2006,274.0625,23.8299
49,34.6786,24.782,267.6094,24.3335
50,34.8304,24.5276,267.5469,24.848
51,35.4196,24.7456,262.9688,25.4047
52,35.9196,25.2907,271.25,25.9337
53,35.6518,24.3096,231.8281,26.3966
54,36.3304,24.1642,255.0,26.866
55,36.4196,24.3459,289.6562,27.3977
56,36.8393,24.5276,284.6406,27.8861
57,36.3929,25.0,313.8438,28.3652
58,36.7589,24.1279,243.4844,28.8612
59,36.8482,25.327,252.8125,29.35
60,37.2054,24.9273,253.25,29.8969
61,37.5893,24.3823,253.375,30.3813
62,37.7143,24.1642,245.5156,30.8834
63,37.9554,25.5814,267.5781,31.3173
64,37.7143,24.564,290.0,31.9022
65,37.5804,25.8721,243.1406,32.3928
66,38.2768,24.4186,275.6406,32.8867
67,38.6161,25.109,228.3906,33.3602
68,38.5982,25.6177,235.4688,33.8427
69,39.3304,25.0363,206.5938,34.3671
70,38.9643,26.3081,266.1875,34.8395
71,40.0357,25.8358,290.7656,35.4155
72,39.1339,25.327,245.4844,35.9414
73,39.6518,26.6715,258.8594,36.4564
74,40.1429,26.0901,293.0938,36.9672
75,39.7857,25.6541,252.1562,37.4572
76,40.2768,26.5625,287.1719,37.9833
77,40.5893,25.7994,275.2344,38.4429
78,40.8571,25.6541,285.4844,38.9322
79,41.5,26.6715,285.8125,39.4335
80,40.8125,25.3997,260.2812,39.9136
81,40.9018,25.6541,241.375,40.4246
82,41.5446,26.4172,226.4219,41.0627
83,41.4286,26.8895,258.125,41.5619
84,40.9732,25.9448,248.4531,41.9861
85,41.5804,25.9811,354.5312,42.3772
86,41.5,26.7805,278.2344,42.8467
87,42.125,26.1628,264.3594,43.3604
88,41.9018,26.3445,251.0,43.8693
89,41.4643,26.9622,251.4531,44.3803
90,42.2946,26.7078,242.6875,44.9571
91,41.5625,26.5262,249.3906,45.4807
92,42.125,26.6352,249.1406,45.9075
93,42.0536,25.7631,271.4531,46.3342
94,43.0804,26.2718,289.7031,46.8237
95,42.8571,26.1628,256.0312,47.3579
96,42.6696,26.7078,255.1875,47.8791
97,42.5893,26.7442,308.0,48.3098
98,42.7946,26.4172,255.375,48.7884
99,43.5982,26.5625,228.3281,49.3004
100,43.0625,26.2718,235.8125,49.7578
101,43.1339,26.3081,247.6562,50.2346
102,43.3929,26.3081,279.8906,50.7344
103,43.0,26.3081,270.5156,51.1599
104,43.1875,27.6163,279.0625,51.6228
105,43.6339,26.4172,251.6719,52.093
106,44.2857,27.2166,274.0938,52.5441
107,43.9821,27.2892,259.0469,53.0219
108,44.5804,26.5625,246.9531,53.5153
109,44.2143,26.7442,293.0156,53.9031
110,45.1339,27.907,259.5156,54.3339
111,44.375,27.1802,241.9844,54.7851
112,44.8482,26.8169,209.9219,55.231
113,44.5,27.3256,275.3906,55.6522
114,45.1875,26.6715,268.6562,56.2062
115,44.5804,26.4172,245.8281,56.6402
116,45.0804,26.8169,278.4375,57.1214
117,45.7321,26.8169,272.8125,57.6452
118,45.4554,26.3445,259.0781,58.1373
119,45.1875,26.3808,232.7344,58.647
120,45.0893,27.2166,270.875,59.1729
121,45.8125,27.2166,263.3906,59.6788
122,45.2321,26.7442,250.625,60.1791
123,46.2411,26.9985,287.6875,60.6827
124,45.8571,27.2166,295.9375,61.1822
125,45.5089,26.8895,254.0781,61.6752
126,45.5625,26.8895,270.5781,62.0923
127,46.6518,27.0712,269.4844,62.7458
128,46.6964,27.1802,270.2656,63.206
129,47.1339,27.1439,256.75,63.7133
130,46.3661,27.1439,257.2656,64.2286
131,46.5,27.8706,275.9062,64.6784
132,46.8661,27.1802,276.6562,65.1424
133,47.4732,26.9622,295.0312,65.6946
134,47.3482,27.5799,234.9062,66.1466
135,46.8304,27.1439,235.7969,66.6486
136,47.2679,27.6526,246.625,67.1156
137,47.3839,27.2892,247.5,67.5164
