Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.9643,6.7951,586.4688,0.49
2,7.2679,7.3401,533.2812,0.9395
3,7.7768,7.6672,412.5781,1.4674
4,8.6964,7.7398,464.2188,2.0066
5,8.8304,7.2311,304.3125,2.463
6,9.4732,8.9026,338.2812,2.9746
7,9.75,7.7398,298.8594,3.4231
8,10.4821,7.5581,354.0781,3.9701
9,10.4821,8.3212,327.2031,4.4634
10,11.5536,8.6846,314.0625,4.9611
11,12.4821,8.3939,323.9688,5.5829
12,12.6161,9.048,246.5156,6.03
13,13.3661,9.8474,311.6875,6.5195
14,14.2946,11.4826,279.6562,7.1192
15,14.875,10.6831,249.0625,7.543
16,15.5089,12.282,257.1719,8.0505
17,16.5982,11.7006,318.8281,8.5013
18,17.0893,12.827,260.3281,9.0385
19,18.3393,13.0451,298.3125,9.5231
20,19.0446,14.3895,272.3125,10.03
21,20.2589,14.3532,240.125,10.4992
22,20.6696,15.5523,271.3281,10.9715
23,21.1786,15.516,255.4219,11.4134
24,22.6607,16.4971,261.5625,11.8749
25,22.9821,17.5509,283.3281,12.3915
26,23.9196,17.7689,266.1719,12.8602
27,24.2232,18.7137,262.5,13.3426
28,24.7768,19.3677,269.7812,13.7872
29,25.0357,18.5683,301.7031,14.2173
30,25.5446,18.8227,281.8281,14.6623
31,26.125,19.4041,274.6562,15.2321
32,26.0804,19.3314,276.5312,15.746
33,27.1339,19.2587,229.75,16.1805
34,27.3839,20.1672,239.7031,16.6222
35,27.8125,19.9855,277.4688,17.0787
36,28.3125,21.1483,197.4062,17.6009
37,28.2946,21.4026,257.25,18.19
38,28.9821,21.3663,270.9531,18.6598
39,28.8571,21.548,229.1875,19.0737
40,29.2054,22.093,246.4531,19.5717
41,29.5714,22.3837,228.6562,20.0028
42,30.1786,22.0203,243.625,20.5425
43,30.4911,22.5291,236.2188,20.988
44,30.6518,21.9113,286.6094,21.5025
45,31.125,22.6381,221.2812,22.06
46,31.7054,22.0203,275.8281,22.553
47,32.0446,22.4927,235.3906,23.0018
48,32.2321,22.8924,226.75,23.4751
49,32.875,22.6381,263.0938,23.9931
50,32.4643,22.6381,243.0312,24.5297
51,33.125,22.6744,256.8906,25.0336
52,32.5,23.2922,228.8906,25.4414
53,32.7768,23.0015,204.5625,25.9601
54,33.8839,23.9826,228.9844,26.548
55,33.4732,23.0015,238.0781,26.9933
56,33.9464,22.8561,246.5156,27.5548
57,34.4643,23.4012,238.3438,28.0075
58,34.3304,24.0189,227.9531,28.6077
59,35.3929,24.0916,268.6406,29.1144
60,35.4107,24.4913,247.6719,29.607
61,35.6696,24.0916,246.3906,30.105
62,35.6161,24.564,250.6094,30.6316
63,36.4196,24.4186,295.2031,31.2726
64,36.3929,23.7282,221.5625,31.9111
65,36.875,25.0,262.6406,32.3631
66,36.5179,24.673,251.8281,32.8546
67,36.5536,24.673,256.3281,33.3807
68,37.2143,25.2544,264.6094,33.8301
69,37.6964,24.2369,262.1094,34.2677
70,37.1607,24.9273,276.625,34.7316
71,37.0804,24.1279,227.6094,35.1726
72,37.6429,26.0901,214.6719,35.6627
73,38.3214,24.6003,231.1562,36.1895
74,38.1964,24.9637,210.5625,36.6155
75,38.5982,26.5262,250.6406,37.1112
76,38.7589,25.6904,229.6094,37.6272
77,39.0179,25.3997,234.5938,38.0486
78,38.7768,26.2718,239.7812,38.5252
79,39.1607,26.7805,259.9375,39.0714
80,39.9107,26.3081,195.2344,39.5206
81,40.375,25.9811,253.7031,40.0447
82,40.5089,26.3081,227.5312,40.5825
83,40.5179,26.9622,218.9375,41.0298
84,39.9464,26.6352,255.4844,41.5901
85,40.9732,27.1439,248.875,42.065
86,41.2232,26.7805,225.5625,42.5098
87,41.0089,26.7805,244.7969,42.9826
88,40.9196,25.7267,232.1719,43.4956
89,41.0357,26.6715,241.1094,43.9362
90,41.1875,27.1439,243.875,44.3853
91,41.5179,26.8169,254.1562,44.8751
92,41.8036,26.1265,223.25,45.2628
93,42.0804,27.0349,240.1562,45.8136
94,42.25,26.3808,235.4062,46.3096
95,42.5446,27.4709,246.0,46.7715
96,42.875,26.8895,245.0781,47.2137
97,42.4554,26.4898,216.3125,47.7034
98,42.6339,26.4172,223.1875,48.1423
99,42.5089,26.5988,271.4688,48.6696
100,43.3571,26.7442,215.5625,49.1204
101,43.5179,26.8169,245.625,49.5626
102,43.3929,27.8706,237.1094,50.0984
103,43.7946,26.5625,257.6562,50.5576
104,44.5089,27.6163,253.7031,51.0842
105,43.3839,26.4898,229.875,51.5134
106,43.9018,28.3067,245.8906,51.9263
107,43.9018,26.0901,229.0312,52.4407
108,44.1071,27.1439,225.2812,52.8816
109,44.6786,26.7805,221.7969,53.393
110,44.3571,26.5988,209.3281,53.8844
111,44.3839,26.1628,245.7812,54.3456
112,44.6518,26.0901,220.875,54.8892
113,44.3036,27.6163,224.0625,55.3867
114,44.5982,27.1439,223.7188,55.8676
115,45.625,26.9259,249.6094,56.3093
116,45.3304,26.5988,215.5469,56.7997
117,45.8482,26.4898,242.8125,57.3249
118,45.4375,26.9622,246.375,57.8031
119,45.5804,26.9985,253.9062,58.3076
120,46.125,26.8895,243.5,58.7505
121,46.2679,26.1991,253.4062,59.1559
122,45.875,27.1076,247.125,59.6029
123,46.6875,26.9259,248.6094,60.1771
124,46.1429,26.5988,233.4688,60.6861
125,46.5,27.1076,250.7188,61.1736
126,46.3125,27.3983,237.6094,61.6527
127,46.5089,27.7616,236.0,62.1096
128,47.1786,26.9985,219.5,62.7008
129,47.0268,26.8895,237.3594,63.1139
130,47.0536,26.8895,220.7969,63.6793
131,47.1071,26.3081,223.2031,64.2148
132,47.7054,26.8169,264.4375,64.693
133,47.5446,26.8895,233.7344,65.1345
134,47.5893,27.1802,297.0,65.6055
135,47.2857,27.0349,251.8594,66.04
136,47.8393,26.8532,256.375,66.4688
137,47.6161,27.1076,237.6875,66.9279
138,48.3661,27.3256,265.5625,67.3944
139,48.5268,26.9622,272.25,67.8292
140,49.0,26.4172,258.5781,68.2728
141,48.2054,27.6163,225.4219,68.7598
142,47.7321,26.8895,274.8594,69.2659
143,48.4821,26.9259,234.2656,69.8063
144,49.0446,26.9985,195.1719,70.3916
145,48.5536,27.0712,252.8125,70.7879
146,48.6786,26.8532,246.3438,71.228
147,48.6786,27.1439,229.0781,71.6856
148,48.5982,27.3983,223.4219,72.1869
149,48.8571,26.4535,250.2656,72.6394
150,48.9375,27.4709,275.7656,73.015
151,49.7768,27.3619,256.6875,73.4479
152,49.6339,26.8895,264.2188,73.9325
153,49.3393,26.6352,280.5312,74.38
154,50.3036,27.3256,246.9062,74.8376
155,49.7321,27.2166,239.25,75.2719
156,50.5,27.1802,270.75,75.7684
157,49.7589,27.5436,237.4688,76.1723
158,49.4643,26.9985,245.9219,76.6961
159,49.9821,26.6715,221.2031,77.2895
160,50.1786,27.4346,247.3594,77.8334
