Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.75,6.5044,568.6875,0.7322
2,7.125,6.8677,579.5156,1.4217
3,6.9732,6.577,476.5312,2.2731
4,7.9018,7.7762,346.2812,3.0443
5,8.8214,7.0131,341.9219,3.8091
6,9.3036,6.6497,398.0156,4.4968
7,9.5179,7.5581,345.6719,5.3671
8,10.75,7.3765,328.125,6.0624
9,10.8304,7.6308,265.5625,6.7817
10,11.5804,8.1395,322.625,7.5498
11,12.2054,8.3939,316.4531,8.7785
12,12.3393,8.2849,267.25,9.5734
13,13.4196,10.8648,259.25,10.3211
14,13.4643,10.3924,288.4375,11.3988
15,14.5714,11.0465,260.6562,12.524
16,15.625,12.2093,249.9531,13.5824
17,15.8125,14.2805,287.6875,14.6274
18,17.125,13.7355,256.4844,15.7505
19,17.7054,13.9898,318.3438,16.492
20,17.9107,15.3706,277.6562,17.3573
21,19.3661,15.843,266.5312,18.0248
22,19.9821,15.8067,259.3281,18.6945
23,20.6875,16.1701,287.0,19.461
24,20.8929,16.7151,253.5,20.081
25,20.9464,17.2965,270.1719,20.7086
26,21.625,17.2602,273.4375,21.3898
27,22.2589,17.5509,288.2344,22.1426
28,23.1429,18.4956,260.875,22.8153
29,23.5893,19.3677,242.4688,23.4377
30,23.9464,19.077,224.25,24.1635
31,24.3393,18.9317,294.9062,24.7966
32,24.6964,17.9506,270.1406,25.4192
33,25.1964,18.968,301.2344,26.2762
34,25.2321,20.6759,227.8906,27.0017
35,26.2589,19.4041,240.8594,27.6242
36,26.5714,20.9666,291.8594,28.2934
37,26.6071,20.1308,218.6094,28.9417
38,27.6161,20.5669,263.2344,29.5514
39,28.0268,20.6032,238.8125,30.2016
40,27.6875,19.9855,217.3281,30.8016
41,28.5625,21.0756,277.4688,31.4579
42,28.6161,21.5116,246.8594,32.0811
43,28.8304,22.0567,287.7969,32.8029
44,29.3125,20.3852,263.1094,33.5386
45,29.4464,20.3852,266.7344,34.2027
46,29.1607,21.4026,263.3125,34.841
47,30.0446,22.0203,289.6562,35.5749
48,29.9732,21.4753,231.1875,36.2183
49,29.8036,21.8023,251.4688,36.8821
50,30.3214,22.4927,244.4844,37.5397
51,30.7589,21.1119,266.9062,38.2259
52,31.0179,22.6744,232.1875,39.0489
53,30.9732,22.9288,254.2031,39.864
54,31.2321,23.2922,252.5625,40.6295
55,31.3661,22.311,276.2656,41.2634
56,31.4018,22.6744,288.6562,41.96
57,31.9286,23.0741,287.0156,42.6893
58,31.8214,23.9462,289.1875,43.4836
59,32.1607,23.0015,256.7656,44.1804
60,32.3571,22.8561,252.8594,44.9739
61,33.1518,22.4564,267.375,45.6437
62,32.7411,23.6192,262.0625,46.3061
63,32.6607,23.5465,261.2969,47.0806
64,33.2143,23.5465,257.2188,47.7863
65,33.6071,24.0189,238.6719,48.9255
66,34.1071,25.2544,277.125,49.8023
67,33.9286,24.2733,241.3281,50.6212
68,34.2054,24.8547,283.4062,51.3173
69,34.2054,24.2369,244.5469,52.0939
70,34.6339,23.5828,248.1094,52.9738
71,35.0536,25.1453,297.6719,53.6393
72,35.2589,25.0,281.2812,54.3023
73,35.0089,24.9273,326.1094,54.9469
74,35.0446,25.327,284.9062,55.6482
75,35.875,24.4913,298.1719,56.3405
76,35.7232,24.7093,250.2656,57.1507
77,35.6786,25.2907,277.1094,57.8373
78,35.5982,25.109,258.4531,58.4928
79,35.8125,25.109,300.2031,59.2272
80,35.8482,24.2369,279.0469,59.9093
81,36.4375,24.7456,286.375,60.6555
82,36.875,25.2907,228.5,61.3326
83,37.4821,25.4724,238.6875,62.0068
84,36.8839,25.6177,340.6875,62.753
85,36.8482,25.8721,296.5,63.4575
86,37.7857,25.7994,275.6094,64.1471
87,36.8125,25.7631,215.2656,64.8416
88,37.0089,25.5814,269.0312,65.4752
89,37.0179,26.1991,287.8281,66.1369
90,37.5179,25.8358,215.625,66.8047
91,37.9375,25.3634,269.5938,67.4032
92,37.1964,25.6904,263.5625,68.0807
93,37.1161,25.9448,282.4375,68.8389
94,37.4821,25.3997,302.1562,69.5345
95,37.5357,26.0174,295.8906,70.2246
96,38.2589,26.1265,240.6562,70.8491
97,37.8839,26.1628,256.9375,71.4978
98,37.5714,27.0349,271.4375,72.1691
99,38.125,25.7631,271.125,72.8333
100,38.2143,26.3081,287.1094,73.4895
101,38.4911,26.2355,286.7969,74.1683
102,38.5089,26.0901,329.4688,74.8016
103,38.6518,26.3445,284.6562,75.4631
104,38.9821,26.0901,270.2969,76.2512
105,38.1429,25.6904,246.7344,76.9365
106,38.7321,26.4898,262.0938,77.621
107,38.6071,26.7442,303.7812,78.2879
108,38.3304,26.5988,271.3594,78.9576
109,38.9554,26.6352,266.9219,79.6006
110,38.9018,26.2355,318.8906,80.6505
111,39.3661,26.9622,326.1875,81.4206
112,39.0268,27.1439,257.6094,82.0356
113,39.4643,26.4898,251.3125,82.6884
114,39.5982,27.907,291.75,83.3093
115,39.25,27.2529,287.0938,84.0188
116,39.7321,26.9259,261.375,84.8571
117,39.7143,27.4346,299.3594,85.5478
118,39.3929,26.4898,259.9375,86.1555
119,39.2768,26.8532,289.1719,86.836
120,38.9286,26.5262,259.1719,87.4706
121,39.4107,26.7442,245.4062,88.1652
122,39.2589,26.9259,288.4375,88.7868
123,40.2857,27.5073,238.875,89.5032
124,39.8482,27.3256,258.1875,90.1572
125,39.1429,26.3081,258.1719,90.7807
126,40.2679,27.0712,286.3281,91.4677
127,40.1875,27.1802,244.8125,92.3056
128,40.9911,27.1802,259.9375,92.9615
129,40.3839,26.9259,281.0156,93.6846
130,39.4732,27.4346,253.5938,94.3853
131,39.5625,27.689,283.6875,95.2325
132,40.6607,27.9797,258.4531,96.1555
133,40.7857,27.0349,284.9375,96.9184
134,40.7411,26.9259,301.0469,97.5619
135,41.2768,27.4709,219.8906,98.2923
136,40.6518,27.3256,269.0469,99.0233
137,41.1786,27.5073,261.8125,99.6591
138,41.1339,27.2529,275.25,100.4266
139,41.0,27.7253,265.9531,101.1029
140,41.3571,27.9797,250.7031,101.7546
141,41.5357,27.5073,264.6719,102.42
142,41.5,28.0887,294.3438,103.0485
143,41.4286,28.1977,253.0156,103.6634
144,41.4464,28.452,267.125,104.2788
145,41.0179,27.6163,246.4219,104.8818
146,41.4375,26.3808,259.5469,105.3176
147,41.6875,27.7253,275.9688,105.7378
148,41.7143,28.6337,283.1562,106.253
149,41.7857,28.1613,222.3438,106.8001
150,41.8214,28.343,279.1562,107.2738
151,41.8482,28.8881,238.125,107.7621
152,41.7768,28.3067,250.3594,108.225
153,42.5804,28.0887,259.4844,108.6889
154,41.7321,28.4157,246.6719,109.1905
155,41.8304,29.2515,267.0469,109.6511
156,42.0446,28.7064,253.4219,110.1176
157,42.4018,28.1977,244.3906,110.624
158,42.4196,28.5974,262.9688,111.0767
159,41.9821,28.0523,245.8281,111.5124
160,42.9554,28.9608,264.3438,112.0072
161,42.7589,29.1424,238.0625,112.5059
162,43.3036,28.1977,271.0156,113.0305
