Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.4464,6.8247,590.0312,1.4033
2,7.4286,5.8908,546.5938,2.3056
3,7.6964,6.8247,486.5312,3.2626
4,8.9732,7.7945,334.4688,4.3735
5,9.9643,9.5187,359.0625,5.257
6,10.8661,9.3391,374.6562,6.1678
7,12.0893,10.5244,314.5312,7.1442
8,14.4643,13.3261,280.2812,8.1037
9,18.4018,18.9296,340.6875,8.9796
10,22.5714,21.0848,303.3125,9.9171
11,25.4018,23.0603,304.5312,10.9291
12,27.6964,25.0359,266.125,11.8471
13,29.6964,26.9037,252.2188,12.922
14,31.875,28.556,284.3438,13.798
15,34.7589,27.5144,282.4688,14.6982
16,36.2143,30.9267,296.4375,15.6348
17,38.3214,30.6753,302.875,16.4943
18,39.7679,31.5374,260.4375,17.4413
19,41.2857,34.6983,241.2812,18.3109
20,42.8304,33.5848,276.9062,19.1582
21,45.6518,34.5546,253.125,20.0244
22,46.1429,35.7759,294.4688,21.2345
23,48.9911,36.7457,228.7188,22.0697
24,49.9375,38.0747,300.3125,23.0508
25,50.9911,38.3621,274.25,23.9102
26,52.1429,38.1466,240.4062,24.8278
27,53.8214,40.5172,258.5625,25.7173
28,55.4286,39.8348,220.0625,26.5872
29,56.2857,39.5833,276.25,27.4954
30,57.2321,39.0086,234.4062,28.3333
31,58.4286,40.5891,250.6875,29.3158
32,58.9196,39.8707,233.5,30.2151
33,60.0268,40.0144,233.3125,31.0889
34,61.3304,41.0201,220.875,31.9484
35,62.4286,41.1279,249.0625,32.8222
36,62.8839,40.625,263.875,33.7204
37,64.2589,40.5172,214.25,34.5746
38,64.9732,41.4871,283.5625,35.6111
39,66.2946,42.2055,311.1875,36.5316
40,66.2679,40.7687,247.1562,37.3939
41,67.7054,41.2356,163.25,38.4278
42,68.6518,41.5589,241.9688,39.467
43,69.0268,40.5532,273.6562,40.5065
44,69.4107,40.9483,233.125,41.4411
45,70.5,41.3793,253.6562,42.3394
46,71.1964,40.2658,233.1875,43.3923
47,71.8839,40.7687,231.4375,44.3312
48,71.9018,41.4511,247.3438,45.2019
49,72.8839,42.3132,240.1875,46.0845
50,73.2321,41.7385,229.3125,47.0535
51,74.3929,41.2716,262.4688,48.0164
52,74.5,41.523,262.4688,48.8914
53,74.7679,41.8103,243.0312,49.7558
54,75.8036,41.1997,315.0,50.6873
55,75.625,41.7385,277.8125,51.8936
56,76.375,41.954,309.625,52.9952
57,77.0536,41.6667,305.375,53.9624
58,77.3929,41.8103,249.125,54.8306
59,78.0446,41.8463,248.1562,55.8622
60,78.0804,41.6667,270.1875,56.764
61,77.8571,41.056,309.6875,57.6604
62,78.5893,41.4152,272.375,58.6483
63,78.9286,41.092,247.4062,59.5621
64,79.8482,41.9899,266.125,60.5008
65,79.4821,41.5589,256.4375,61.3752
66,79.9554,41.7026,297.625,62.3754
67,81.6339,42.1695,285.0625,63.304
68,81.2679,41.7385,275.5,64.3847
69,81.5,41.3793,318.4375,65.342
70,82.0357,41.8103,317.0938,66.3332
71,81.8482,41.056,286.5938,67.2243
72,81.75,42.0259,252.0312,68.1814
73,81.8661,41.056,236.7812,69.0652
74,82.5982,40.9483,277.3125,69.9819
75,83.1339,41.6307,295.625,70.9994
76,82.4018,42.0259,225.2188,71.8894
77,83.7321,41.9899,224.125,72.7871
78,83.4643,41.4152,274.2812,73.6817
79,83.8929,42.1695,290.125,74.7974
80,83.9732,40.2658,257.7188,75.6956
81,83.9196,41.5589,286.5625,76.554
82,84.375,41.092,228.125,77.4088
83,84.4643,40.6609,258.0938,78.2821
84,84.25,40.9842,313.3438,79.1514
85,85.0357,41.4511,301.5625,80.0087
86,84.8304,41.3075,269.25,80.9462
87,85.4196,41.8822,245.3438,81.8541
88,85.125,40.6968,248.0625,82.7126
89,85.1786,40.8764,255.6875,83.5788
90,85.7679,41.1279,237.3438,84.7136
91,86.0625,42.1695,327.625,85.7366
92,86.125,40.625,235.5625,86.6207
93,86.1518,40.6609,263.25,87.7718
