Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.9375,5.5675,428.2812,0.9186
2,7.4643,6.8247,378.2812,1.7535
3,8.4375,7.6868,435.5312,2.5802
4,10.6071,10.8836,286.0,3.3948
5,13.4732,13.6135,325.7188,4.2447
6,19.875,20.6537,324.125,5.2902
7,26.7768,24.8563,295.0312,6.1292
8,32.25,28.3764,223.2812,7.0454
9,36.7232,31.5014,256.6562,7.898
10,40.5,33.6925,243.5938,8.7721
11,44.9107,35.6681,265.625,9.6057
12,47.6518,36.5661,225.4688,10.4434
13,51.3304,38.5417,213.6875,11.2753
14,53.6161,39.7629,253.8438,12.132
15,56.4821,40.4454,241.6562,12.9627
16,59.4821,40.3736,234.5625,13.8835
17,62.1696,42.0618,196.0625,14.7374
18,64.2768,41.5948,263.3438,15.5673
19,66.6339,42.0259,227.5,16.5061
20,68.0893,41.954,245.0938,17.6098
21,70.3661,41.1997,258.9062,18.466
22,71.7054,41.5589,227.5625,19.2826
23,73.2411,40.7687,189.0,20.1819
24,74.4107,41.8463,238.3438,21.005
25,75.5268,40.9483,209.9688,21.8398
26,76.9911,40.5891,206.125,22.7176
27,77.7679,41.092,228.9375,23.6058
28,78.4018,42.2414,269.2812,24.4306
29,79.4375,40.7328,207.0,25.2825
30,80.5089,42.2414,253.125,26.1227
31,80.9018,41.8463,304.4062,27.1315
32,82.1429,41.1997,262.2188,27.9811
33,83.0982,41.2716,273.2188,28.8159
34,83.4286,40.9483,267.2812,29.7536
35,83.75,40.5891,245.75,30.6035
36,84.2946,41.523,256.0,31.8001
37,85.6071,40.9483,244.9062,32.7456
38,86.125,41.0201,209.5,33.5705
39,86.0893,41.1997,248.875,34.4178
40,86.8839,41.523,232.0312,35.3113
41,86.8214,41.1997,305.0,36.1417
42,87.4107,40.8405,274.5312,37.379
43,87.6607,41.7385,259.7812,38.2173
44,88.0179,40.6968,265.0,39.0425
45,88.375,40.2299,258.3438,39.9061
46,88.6875,41.5589,205.2188,40.8031
47,89.2411,40.8764,224.4375,41.64
48,89.2232,40.194,229.2188,42.5025
49,89.4554,40.625,301.875,43.3671
50,89.3661,40.3017,246.5938,44.5169
51,90.1071,40.4454,268.5,45.3638
52,90.5625,40.7328,236.1875,46.1936
53,90.5179,40.8405,291.875,47.0551
54,90.1518,41.3434,223.0938,47.8667
55,90.7321,40.194,224.2188,48.6803
56,90.75,40.5532,220.1562,49.5414
57,90.9018,40.6968,225.2812,50.425
58,91.5446,40.3736,251.5938,51.2835
59,91.3571,40.4095,242.2812,52.1297
60,91.8571,40.5891,208.25,53.1756
61,92.0089,41.4511,299.5625,54.1345
62,91.8214,41.0201,256.5312,55.0283
63,91.7768,40.6968,266.125,55.8636
64,92.0982,41.2356,236.0312,56.7379
65,92.4018,40.0144,275.5938,57.5775
66,92.5714,40.3376,256.125,58.3882
67,92.3304,39.8348,265.8125,59.5774
68,92.8125,39.8348,270.375,60.5359
69,92.5893,39.1882,244.0625,61.3896
70,92.4821,40.1221,257.5312,62.5958
71,92.8839,39.7629,255.9688,63.7459
72,93.0089,41.1279,272.9062,64.6808
73,93.375,41.4152,321.9375,65.4861
74,93.0179,40.3017,235.7188,66.3143
