Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.5089,5.9626,685.5625,0.8959
2,6.7589,5.2802,516.125,1.769
3,7.3125,6.4296,543.6875,2.6651
4,7.0625,7.148,512.2812,3.558
5,7.8125,7.8305,540.4375,4.4654
6,8.8036,6.3937,564.4375,5.5641
7,10.3125,9.2672,322.5,6.4771
8,12.1875,12.7155,370.375,7.3182
9,13.8661,13.7572,391.75,8.1578
10,15.9643,15.5891,312.9688,9.041
11,17.7768,16.7744,359.4375,9.9158
12,19.7321,18.2471,324.0938,10.7752
13,20.8393,17.8879,333.625,11.6355
14,22.2768,20.5101,343.1562,12.5106
15,24.1607,21.3362,321.0625,13.3523
16,25.3929,21.5517,430.3125,14.2925
17,26.9018,23.0963,313.4062,15.286
18,28.4286,23.671,332.7188,16.2438
19,29.6429,24.102,408.2812,17.108
20,32.5625,26.6523,377.7812,18.0821
21,34.2946,28.2687,330.75,19.0654
22,37.2679,28.592,280.75,19.8818
23,39.75,30.0287,274.0625,20.7055
24,42.0357,30.9267,255.4375,21.5751
25,44.9196,31.3218,371.2188,22.4447
26,47.5089,33.2974,326.75,23.2752
27,49.8036,33.908,263.3438,24.133
28,52.2679,34.4468,299.5,25.0912
29,54.7857,35.7759,244.0,25.9931
30,55.1071,36.7098,232.3125,26.8533
31,58.8482,36.4943,261.9062,27.8046
32,60.0893,37.967,281.0938,29.0114
33,62.0714,38.6494,282.1875,29.9303
34,63.3304,37.967,280.5625,30.8822
35,65.875,39.1523,211.0938,31.7023
36,66.5179,38.5776,286.5938,32.6385
37,68.2321,38.4339,254.3125,33.5194
38,69.7143,39.0086,229.2188,34.4016
39,70.3304,39.2601,304.0938,35.2475
40,71.7321,39.1164,301.2812,36.1984
41,73.0089,40.0503,235.0312,37.1513
42,73.9911,39.3319,281.1562,38.3699
43,74.9554,40.0144,234.0625,39.2721
44,75.4554,40.1221,255.9062,40.1404
45,76.8482,40.4454,297.6875,41.199
46,78.1429,40.0503,229.0312,42.0488
47,78.1964,40.625,286.5938,42.9219
48,79.2857,40.8764,279.1562,43.8194
49,79.0982,40.625,321.0938,44.9311
50,80.4911,39.4756,304.875,45.8165
51,81.1339,39.7989,248.0938,46.6742
52,81.5804,38.9368,276.5625,47.7247
53,82.0804,38.829,253.8438,48.7178
54,82.5089,40.3376,240.5938,49.7449
55,83.1607,40.7328,319.6875,50.5991
56,83.5268,39.9425,271.6875,51.4528
57,84.2589,40.4454,295.0938,52.3938
58,84.2589,40.2658,253.0625,53.2299
59,84.5536,41.0201,284.5,54.1048
60,85.7054,39.6193,255.4062,55.0071
61,84.8393,41.3075,259.7812,55.872
62,85.7857,40.4454,309.7812,56.7391
63,85.7768,40.194,235.5625,57.6648
64,86.1696,41.1279,318.125,58.6252
65,86.5804,41.523,280.7812,59.5653
66,87.2679,39.7629,362.25,60.4451
67,87.0179,40.0144,256.3125,61.3123
68,86.8839,39.8348,301.5938,62.1554
69,87.75,41.3434,255.1562,63.0235
