Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.2589,6.9684,598.5625,1.7568
2,6.8839,6.1063,542.5625,2.7808
3,7.5089,6.5733,415.6875,4.0102
4,8.9286,9.2313,393.75,4.8871
5,10.0089,9.3391,413.7812,5.7422
6,11.3482,10.4526,312.7812,6.7235
7,13.5089,12.931,341.2812,7.7274
8,17.875,17.3851,389.0625,8.7053
9,22.1964,21.6236,405.0625,9.6244
10,25.5089,24.0302,298.875,10.5042
11,28.0714,25.898,320.8125,11.3706
12,30.6607,27.658,339.3438,12.3803
13,33.5714,29.3103,266.9375,13.4758
14,36.0893,29.454,269.9062,14.5923
15,38.9643,31.7529,239.0625,15.6996
16,41.2946,33.2974,294.9062,17.0222
17,43.7589,32.6149,233.125,18.208
18,45.8125,37.7155,247.1562,19.3915
19,47.8571,36.8534,223.125,20.5688
20,50.1429,37.8592,277.6562,21.7875
21,52.2143,38.1466,236.375,23.0769
22,53.75,39.0805,220.875,24.1979
23,55.3661,40.5891,243.875,25.1533
24,57.4107,40.5891,248.5938,26.4092
25,58.1071,41.1638,251.2812,27.3068
26,59.8214,41.4152,282.8438,28.5971
27,61.4286,42.421,171.875,29.8534
28,62.2946,42.1336,298.0312,30.9855
29,64.1696,42.8879,229.9688,32.1932
30,64.5625,43.7141,246.9688,33.282
31,65.3661,42.4928,225.4062,34.4145
32,66.8839,44.1092,235.4062,35.7023
33,67.7946,43.3549,235.5938,36.6998
34,68.6339,43.5704,268.875,37.8082
35,69.5446,43.4626,275.5625,39.0595
36,70.4196,43.283,266.9062,40.1506
37,71.3482,43.8578,354.2812,41.2192
38,71.4554,42.9957,252.0625,42.4279
39,72.6696,43.2471,273.4062,43.4633
40,73.3482,42.1695,187.4062,44.5679
41,74.4018,43.5345,217.8438,45.7013
42,74.6964,43.9296,264.0312,47.0125
43,74.7768,43.319,293.0938,48.2765
44,75.7321,44.2888,282.4062,49.406
45,75.3036,43.4267,293.0,50.4504
46,76.7679,44.0014,270.0625,51.4345
47,76.8571,44.7917,235.1875,52.7226
48,77.7232,43.3549,301.9062,53.8062
49,78.1339,44.3247,305.6562,55.1357
50,78.375,43.2471,247.1875,56.2416
51,78.4018,43.75,236.8438,57.452
52,79.4643,43.6063,260.75,58.6194
53,79.5804,44.0733,217.5312,59.8576
54,81.1964,44.1092,243.125,60.9603
55,80.3661,43.6063,347.8438,62.1562
56,80.8839,43.6782,333.75,63.3792
57,81.7143,44.0374,253.375,64.4455
58,81.5,43.1394,271.7812,65.3318
59,82.1161,43.6782,296.0,66.1839
60,82.0357,44.2529,262.5625,67.1068
61,82.2143,43.1034,225.8438,68.0675
62,83.125,43.7859,275.2812,68.937
63,83.5,43.9296,328.3438,69.8187
64,83.6607,43.7141,239.125,70.8477
65,83.9643,43.2471,298.9062,71.7819
66,84.0179,43.75,316.8125,72.7022
67,83.8393,42.9239,355.0,73.6567
68,84.6429,42.9239,292.8125,74.5305
69,84.7411,42.0259,332.0312,75.3844
70,84.7054,42.1695,279.9062,76.2601
71,85.5625,42.852,276.4688,77.1682
72,85.6161,43.1753,301.625,78.0722
73,85.6518,43.6782,344.8438,78.9773
74,86.1786,43.8218,267.6875,79.8696
75,86.625,42.9957,287.0625,80.9835
76,86.0446,43.283,315.125,81.8508
77,86.8482,43.3549,272.5,82.8892
78,86.9732,42.8879,261.7812,83.7491
79,86.5,42.2414,274.9688,84.7374
80,86.8125,42.5287,242.6875,85.6438
81,88.0982,42.7802,273.0312,86.4937
82,87.3661,42.4928,226.4375,87.3639
83,87.7411,42.0977,284.0,88.5129
84,87.0714,42.6724,243.4375,89.3747
85,88.0357,41.8822,366.1562,90.2319
86,87.7946,42.2773,319.4062,91.1136
87,87.6429,41.7385,297.2812,91.9901
88,88.2589,41.954,203.7188,92.8497
89,88.3036,43.2112,291.9688,93.7045
90,88.1786,43.2112,272.9062,94.5518
91,88.875,43.1034,355.75,95.3969
92,88.5982,41.6667,275.875,96.3902
93,88.4911,42.6365,270.2188,97.4556
94,89.5804,41.8822,378.8438,98.554
95,89.2054,42.421,296.125,99.5106
96,89.4732,43.2112,365.0,100.7392
97,89.6071,41.9181,239.3438,101.7618
98,89.3304,43.2471,293.9375,102.7066
99,89.6786,42.1336,291.9688,103.7603
100,89.5714,43.0675,265.3438,104.8347
101,89.6518,42.8879,246.4688,105.9906
102,89.7768,42.8879,378.8438,106.9965
103,89.8393,42.8879,247.125,107.9318
104,89.8571,42.2055,260.0938,108.8846
105,89.4286,42.852,282.875,109.9628
106,90.7054,42.3851,252.0938,110.8193
107,90.5804,42.7802,286.7188,111.6708
108,90.2679,42.8879,311.5625,112.5481
