Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,7.0982,6.7587,479.7812,0.2145
2,8.7411,6.25,410.5469,0.3379
3,10.2232,6.25,317.3906,0.5298
4,11.2054,6.3953,276.3125,0.6911
5,12.1161,6.1047,257.6562,0.8751
6,12.9911,6.1773,277.9375,1.0567
7,13.1875,6.5407,299.9062,1.2006
8,13.8036,6.5044,239.3281,1.4055
9,14.0893,6.6497,254.1875,1.5783
10,14.5893,6.6497,230.9531,1.7428
11,14.4554,6.686,232.9062,1.8981
12,15.2232,6.686,248.9219,2.044
13,15.2679,6.7224,232.7812,2.2209
14,15.6161,6.9404,197.75,2.4192
15,15.7946,6.686,192.7812,2.7098
16,15.8304,6.4317,185.3125,2.8479
17,16.2232,6.9041,194.7031,3.0248
18,16.1786,6.7224,203.3594,3.2047
19,16.0893,7.1221,208.4844,3.3791
20,16.3214,6.9041,177.4531,3.5168
21,16.3571,6.8314,208.8906,3.7118
22,16.5893,6.9041,192.4219,3.881
23,16.8214,6.8314,175.0781,4.0365
24,16.5268,7.0131,164.7344,4.1893
25,16.875,6.9404,207.1562,4.3609
26,17.0357,6.9041,158.6719,4.56
27,17.0804,7.0858,168.0469,4.7311
28,17.0089,7.1221,173.0781,4.8992
29,17.2232,7.0858,165.6719,5.0825
30,17.1696,7.0131,184.0781,5.2574
31,17.5089,7.0494,168.0781,5.4266
32,17.3393,7.0858,192.8125,5.5911
33,17.2857,7.1948,159.8281,5.7282
34,17.4554,7.3765,182.5312,5.9404
35,17.6964,7.0131,167.5625,6.1069
36,17.5,7.1948,186.0,6.2627
37,17.6786,7.2674,165.125,6.4236
38,17.75,7.0131,154.7656,6.5894
39,17.5982,7.1948,172.8594,6.8119
40,17.5446,7.4128,159.4062,7.0245
41,17.6696,7.2311,171.1094,7.215
42,17.7768,7.3401,180.75,7.3796
43,17.4911,7.3038,170.2969,7.5464
44,17.7679,7.1584,168.8906,7.7792
45,17.875,7.0131,161.0625,7.9961
46,17.7768,7.3038,169.2812,8.1414
47,17.7589,7.5945,163.25,8.3019
48,17.8304,7.3401,203.0156,8.4997
49,17.8571,7.3038,153.4219,8.6936
50,17.8661,7.2674,179.5469,8.8689
51,17.9911,7.2311,183.5469,9.0405
52,17.8482,7.0858,167.8906,9.2348
53,18.0625,7.2674,188.4844,9.4763
54,18.1518,7.4491,183.4375,9.6749
55,18.0804,7.1584,154.2812,9.8434
56,18.0446,7.3401,184.875,10.0146
57,18.2143,7.1584,167.3125,10.1676
58,18.2679,7.1584,179.0625,10.3744
59,17.9554,7.1221,166.25,10.5485
60,17.9911,7.2311,180.25,10.7612
61,18.0714,7.2311,164.3125,10.9272
62,18.25,7.3038,184.4375,11.0955
63,17.9554,7.2674,193.2031,11.2778
64,18.0536,7.3038,196.2344,11.4294
65,18.4196,7.1584,153.4062,11.6048
66,18.3036,6.9767,163.9844,11.7556
67,18.2589,7.0131,194.6562,11.9171
68,18.0357,7.2674,176.4219,12.0771
69,18.1429,7.3038,179.6875,12.243
70,18.3839,7.3038,197.0781,12.3757
71,18.4018,7.2674,174.2656,12.5506
72,18.1696,7.2674,177.6406,12.7304
73,18.1696,7.0858,143.4375,12.906
74,18.4196,7.2311,168.375,13.1287
75,18.1786,7.3038,157.2344,13.3241
76,18.1786,7.1948,157.7031,13.5341
77,18.25,7.1584,177.9375,13.6758
78,18.3036,7.2674,183.4375,13.8338
79,18.3214,7.0131,158.7969,14.0129
80,18.4375,7.4491,179.8906,14.146
81,18.2946,7.0131,168.0156,14.3448
82,18.3304,7.1584,180.7656,14.5038
83,18.1696,7.1221,161.6719,14.6419
84,18.4018,7.1221,148.0938,14.7943
85,18.1875,7.2311,154.375,14.9683
86,18.5089,7.1584,195.7188,15.1239
87,18.4286,7.0494,179.6406,15.2679
88,18.3036,7.1221,178.7812,15.4183
89,18.3929,7.0858,188.2812,15.5744
90,18.4107,7.0858,157.9219,15.7396
91,18.375,7.1221,159.8906,15.9192
92,18.3839,7.1948,166.8281,16.0474
93,18.4018,7.3038,177.2031,16.2193
94,18.3214,7.1221,177.0,16.3835
95,18.2589,7.0858,156.1719,16.5712
96,18.5625,7.0494,163.4688,16.7326
97,18.5536,7.0131,192.2656,16.8822
98,18.3304,6.8677,189.125,17.0522
99,18.2411,7.0858,155.2031,17.2442
100,18.7679,7.0494,167.2656,17.4134
