Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.4286,6.9767,530.125,0.1743
2,7.1339,7.1948,663.0781,0.3354
3,7.5804,7.0131,549.5312,0.5306
4,7.8929,6.686,496.4688,0.6882
5,8.3214,6.577,531.25,0.8373
6,8.7946,6.9404,427.4062,1.0221
7,9.1161,6.9767,432.2656,1.1616
8,9.6429,7.0131,354.5469,1.3159
9,10.0982,6.9767,407.7812,1.4831
10,10.4554,6.6134,418.6875,1.651
11,10.6696,6.5407,368.4219,1.7918
12,10.9196,6.5044,339.0625,1.9696
13,11.1786,6.359,316.5,2.132
14,11.3661,6.2137,330.6406,2.2873
15,11.7232,6.0683,309.2656,2.4679
16,12.0625,6.0683,331.0156,2.65
17,12.2321,6.1773,298.1875,2.8105
18,12.4821,6.2863,323.0781,2.9703
19,12.5893,5.9956,298.1406,3.0931
20,12.7768,5.923,277.7031,3.2944
21,12.8125,5.9956,315.4531,3.504
22,12.9464,5.9956,261.9375,3.7284
23,13.1161,5.923,299.6719,3.8915
24,13.3125,5.8866,287.8438,4.0257
25,13.3839,5.923,297.875,4.2112
26,13.3482,5.8503,289.2969,4.3989
27,13.3482,5.923,273.5625,4.5453
28,13.7589,5.923,251.0,4.7492
29,13.6875,6.032,229.0938,4.895
30,13.8214,5.923,225.6562,5.0518
31,13.8929,5.8866,264.8125,5.2194
32,14.1161,5.9593,266.6875,5.4176
33,14.0446,6.032,245.9375,5.6034
34,14.1339,6.032,237.5781,5.8042
35,14.2589,6.1047,253.0,5.9664
36,14.2232,6.0683,266.8594,6.1116
37,14.3661,6.141,230.1719,6.2646
38,14.2679,6.1047,232.875,6.4428
39,14.3571,6.1047,252.7812,6.6064
40,14.5625,6.1773,229.7188,6.7755
41,14.5179,6.0683,220.8594,6.9878
42,14.4554,6.0683,231.625,7.1658
43,14.4821,6.0683,243.5938,7.3585
44,14.6161,6.1047,213.875,7.5185
45,14.6339,6.1773,235.7344,7.6667
46,14.8304,6.141,215.625,7.8254
47,14.8839,6.1047,218.4844,7.9775
48,15.0446,6.141,256.3906,8.1173
49,15.0089,6.1047,228.5469,8.2893
50,15.0446,6.0683,247.4219,8.4717
51,14.9732,6.0683,264.375,8.6586
52,15.2054,6.1047,200.3281,8.8964
53,15.3125,6.032,222.6719,9.0569
54,15.3304,6.141,242.9688,9.2359
55,15.3482,6.1773,223.8438,9.409
56,15.4464,6.141,255.4375,9.587
57,15.3214,6.1773,223.8594,9.7826
58,15.4375,6.1047,247.1875,9.9167
59,15.5179,6.0683,222.8594,10.057
60,15.5446,5.9956,220.3281,10.2136
61,15.5446,6.032,201.8125,10.3783
62,15.6161,6.032,220.3281,10.5434
63,15.6429,6.0683,202.5,10.7492
64,15.6696,6.032,204.0625,10.9224
65,15.6964,6.2137,241.0938,11.1106
66,15.7232,6.141,212.7656,11.2678
67,15.8482,6.141,234.7656,11.4353
68,15.9018,6.1773,206.0625,11.6153
69,15.9554,6.2863,205.4219,11.7723
70,15.7946,6.25,202.1562,11.9382
71,15.8571,6.2863,198.7031,12.0678
72,16.0357,6.359,223.7812,12.2305
73,16.1339,6.3953,199.2031,12.3939
74,16.1161,6.359,224.1094,12.5667
75,16.2232,6.3953,203.4531,12.7392
76,16.2589,6.468,199.7656,12.9441
77,16.4107,6.4317,193.4375,13.113
78,16.4554,6.577,224.4375,13.2857
79,16.5089,6.5407,209.3594,13.4669
80,16.5446,6.6134,210.3594,13.6141
81,16.5179,6.577,213.2812,13.8326
82,16.7768,6.5407,192.9219,14.0352
83,16.6429,6.577,214.3125,14.2205
84,16.7143,6.6134,217.9844,14.3744
85,16.7768,6.6497,191.3125,14.532
86,16.7589,6.6497,187.0469,14.709
87,16.8571,6.6134,208.9844,14.882
88,16.9196,6.6497,204.0625,15.0263
89,16.9018,6.686,205.7344,15.179
90,16.9107,6.7224,204.3906,15.341
91,16.9286,6.6497,186.1875,15.4652
92,17.0536,6.7587,241.75,15.6566
93,17.0982,6.7951,197.1875,15.8196
94,17.1696,6.7587,173.125,15.9854
95,17.1696,6.7224,196.6562,16.1326
96,17.25,6.8314,214.8906,16.2665
97,17.1964,6.9404,241.7969,16.4158
98,17.0982,6.9041,207.2969,16.5742
99,17.1607,6.9404,247.9531,16.7197
100,17.2411,6.9041,194.7344,16.883
