Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.7411,5.7049,406.0469,0.1854
2,9.6607,6.032,317.4219,0.3341
3,11.3393,5.923,272.2656,0.5403
4,12.6875,6.032,235.9062,0.7323
5,13.3214,6.3227,249.0156,0.8771
6,13.9554,6.468,210.2969,1.0253
7,14.1429,6.577,221.0469,1.2198
8,14.8929,6.9404,214.1562,1.3864
9,15.3036,7.0858,171.3281,1.6152
10,15.4286,6.577,194.7344,1.7975
11,15.4821,6.7587,200.2188,1.9455
12,15.7054,6.7224,182.0,2.1005
13,16.0446,6.9767,172.4531,2.2628
14,16.1429,7.0131,169.3125,2.4153
15,16.1696,7.0131,185.1094,2.5888
16,16.4554,6.7224,173.5625,2.731
17,16.6071,7.1221,212.2031,2.9051
18,16.6964,6.9404,189.6719,3.0501
19,17.0089,6.9041,174.7969,3.2307
20,16.625,7.1221,172.75,3.3602
21,17.0268,7.3401,182.0469,3.5003
22,17.2857,7.0858,170.3281,3.6716
23,16.9911,7.1221,164.9219,3.8225
24,17.125,7.3038,172.8438,3.9866
25,17.0268,7.3038,175.5156,4.1437
26,17.0268,6.9041,167.9531,4.2963
27,17.3214,7.0131,185.2344,4.5171
28,17.3036,7.1584,216.375,4.6629
29,17.3661,6.8314,162.1562,4.8424
30,17.4375,6.9041,168.25,4.9685
31,17.4286,7.2311,175.3281,5.135
32,17.7321,7.0131,185.5781,5.3965
33,17.1429,7.1221,168.6719,5.5345
34,17.4464,6.9767,169.9688,5.6973
35,17.1607,6.9404,182.9844,5.8575
36,17.5357,7.4491,177.8281,6.0123
37,17.5446,7.0131,183.4219,6.2051
38,17.4911,6.8677,172.6562,6.3645
39,17.6071,7.0131,185.3906,6.5976
40,17.4286,7.1948,165.9219,6.7654
41,17.5714,6.7587,175.4844,6.9181
42,17.75,6.9767,193.2969,7.1123
43,17.3393,6.9767,167.4219,7.3265
44,17.5089,7.2311,173.0,7.5031
45,17.7679,6.5044,173.5469,7.6547
46,17.8839,6.6134,178.1719,7.9091
47,17.8571,7.0131,186.6094,8.1199
48,17.4375,6.8314,177.5156,8.2853
49,17.5625,6.9041,174.2812,8.4669
50,17.8839,7.0494,170.4375,8.6499
51,17.6071,7.0131,157.4688,8.8709
52,17.7679,7.2311,170.75,9.0506
53,17.7143,6.9404,164.5469,9.2446
54,17.75,7.0858,176.9531,9.4911
55,17.4732,6.577,196.25,9.6502
56,17.9732,6.8677,189.9375,9.7968
57,17.8125,7.0858,184.6406,9.9758
58,17.8661,6.9767,170.5781,10.1439
59,17.7232,6.8314,173.9375,10.302
60,17.8125,7.0494,169.6875,10.4897
61,17.7411,6.9041,170.0469,10.6819
62,17.5893,6.7951,169.5156,10.8347
63,17.7411,7.2311,166.1875,10.9688
64,17.6607,6.8677,162.125,11.1261
65,17.6071,7.1221,175.6094,11.3349
66,17.6875,7.0858,175.75,11.5299
67,17.8214,7.0131,165.4219,11.7447
68,17.8125,7.3038,169.4688,11.953
69,17.9821,6.9404,159.5625,12.1091
70,17.875,6.9404,172.4062,12.254
71,17.6696,6.9404,180.1562,12.4114
72,17.8214,6.9767,180.4375,12.5962
73,17.8661,6.8677,170.2969,12.744
74,17.7589,6.6497,167.6094,12.9222
75,17.8661,6.7587,179.2812,13.1065
76,17.9018,6.8314,170.1562,13.2654
77,17.9911,6.577,162.9062,13.436
78,17.8571,6.7224,170.2656,13.6662
79,17.7589,7.0131,159.9219,13.8716
80,17.9821,7.1584,167.0156,13.9934
81,17.8482,7.0131,176.7344,14.1347
82,17.9196,6.7587,169.4375,14.3224
83,17.9107,6.7951,151.2344,14.4761
84,17.7321,6.686,173.0312,14.6231
85,17.8661,6.7951,179.8594,14.8279
86,18.0179,6.9041,176.5469,15.05
87,17.9464,6.9767,161.6719,15.2245
88,17.8929,6.9767,200.1406,15.4064
89,18.0357,6.9041,158.1719,15.64
90,17.8571,6.7951,162.375,15.7718
91,18.2143,7.0494,188.4531,15.9244
92,17.9375,6.7587,177.5781,16.09
93,17.7054,6.5407,178.9062,16.2556
94,17.8661,7.0131,165.4219,16.4615
95,17.7411,7.0494,175.0312,16.6693
96,18.0536,7.0131,181.8594,16.827
97,18.1161,7.2674,158.3438,16.9827
98,18.0714,7.0131,185.5938,17.1673
99,18.0089,7.0131,171.7656,17.3601
100,17.8214,7.0858,170.9844,17.5438
