Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.8214,6.6497,641.4219,0.1541
2,7.6607,6.1773,621.9219,0.3065
3,7.7946,6.1773,643.7188,0.4503
4,7.9554,6.7224,602.3594,0.6158
5,8.2232,6.6134,487.8438,0.7712
6,8.4107,6.686,494.0312,0.9686
7,8.4196,6.6134,461.2969,1.1482
8,8.6696,6.2863,424.6875,1.3348
9,9.0268,6.577,486.4375,1.5008
10,9.2411,6.6134,396.0625,1.6926
11,9.5,6.468,437.1406,1.8217
12,9.6964,6.468,413.8281,1.9582
13,9.7589,6.7224,381.3125,2.201
14,9.9911,6.6497,410.8125,2.3484
15,10.2054,6.5407,371.5938,2.5102
16,10.4286,6.3227,392.5938,2.6604
17,10.625,6.25,326.4531,2.8268
18,10.9375,6.577,384.4844,2.9563
19,11.2321,6.6134,330.9531,3.1275
20,11.3304,6.577,396.5156,3.2701
21,11.5446,6.7224,353.0312,3.4406
22,11.875,6.6134,291.7031,3.5674
23,11.9107,6.577,320.8281,3.7329
24,12.0089,6.686,329.5156,3.9013
25,12.2589,6.686,291.4219,4.0711
26,12.4107,6.5407,324.7812,4.2317
27,12.5536,6.6134,338.4219,4.3853
28,12.625,6.6497,308.8594,4.5299
29,12.6071,6.577,291.4219,4.6895
30,12.75,6.7224,278.4531,4.8387
31,12.8661,6.6134,303.6094,4.9617
32,12.8661,6.6497,279.625,5.1283
33,13.0179,6.6497,251.5469,5.2916
34,13.1429,6.6134,252.4844,5.4908
35,13.2768,6.359,296.1094,5.6315
36,13.2768,6.4317,252.8281,5.8027
37,13.4643,6.577,278.7188,5.9902
38,13.4375,6.577,307.4688,6.1254
39,13.6161,6.6134,298.7188,6.2752
40,13.5089,6.5044,315.5469,6.4648
41,13.7411,6.3953,267.25,6.6733
42,13.7232,6.3227,297.375,6.7925
43,13.7232,6.2863,275.875,6.9819
44,13.7054,6.2863,283.5312,7.1543
45,13.7857,6.1047,259.9688,7.3346
46,13.8393,6.0683,269.4219,7.4679
47,14.0268,6.141,248.7969,7.6365
48,13.9464,6.0683,286.8438,7.8048
49,14.0893,5.9593,310.5781,8.0297
50,14.1607,5.9956,286.4219,8.2583
51,14.1071,6.0683,252.3594,8.4005
52,14.2589,6.0683,222.7344,8.5437
53,14.4286,5.9956,248.4375,8.6973
54,14.4196,5.9593,266.2188,8.859
55,14.4554,5.9593,280.7031,9.0594
56,14.5,6.032,294.5,9.327
57,14.4911,5.9593,226.6719,9.5033
58,14.5089,5.9593,220.9375,9.6899
59,14.6429,6.032,281.0156,9.8405
60,14.7143,6.2137,254.875,10.019
61,14.7768,6.1047,302.7656,10.1991
62,14.6964,6.0683,240.6562,10.4052
63,14.7768,6.0683,245.2812,10.6471
64,14.9554,6.1047,246.7969,10.8262
65,14.9643,6.1773,239.5469,10.985
66,15.0357,6.1773,283.6094,11.2442
67,15.0357,6.1773,220.5938,11.4168
68,15.1518,6.141,204.1094,11.5927
69,15.0625,6.1773,243.6562,11.772
70,15.1607,6.1047,210.5625,11.927
71,15.1696,6.1047,225.625,12.1702
72,15.2232,6.1773,260.6406,12.3239
73,15.1964,6.2137,231.9531,12.4976
74,15.2054,6.141,243.1875,12.6966
75,15.2679,6.2137,252.6406,12.8959
76,15.3839,6.2137,227.7188,13.0708
77,15.3661,6.2137,271.25,13.2361
78,15.4821,6.25,185.5625,13.467
79,15.5357,6.1773,219.3125,13.6251
80,15.5357,6.25,224.25,13.8152
81,15.6071,6.25,220.4688,14.0281
82,15.6161,6.2863,225.375,14.2016
83,15.6875,6.3227,272.1406,14.3514
84,15.6875,6.2863,232.5938,14.5305
85,15.6607,6.359,214.7969,14.703
86,15.6429,6.4317,212.3281,14.8579
87,15.7143,6.4317,228.3906,14.9892
88,15.75,6.4317,234.6719,15.1534
89,15.7768,6.468,219.2344,15.332
90,15.7768,6.3953,239.5156,15.4827
91,15.7679,6.359,204.7969,15.6327
92,15.8304,6.3227,198.125,15.876
93,15.9732,6.2863,219.8594,16.0282
94,15.9196,6.359,225.1875,16.1916
95,15.8393,6.2863,225.6875,16.3108
96,15.9911,6.3227,232.8438,16.4735
97,15.9732,6.3227,235.0156,16.6553
98,16.0179,6.25,200.625,16.827
99,16.1786,6.3227,210.3906,17.0157
100,16.1339,6.25,212.6406,17.2693
