Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.3214,6.2857,397.9375,0.4745
2,10.0268,6.5,295.625,0.8279
3,11.4107,7.0357,174.25,1.1553
4,13.3125,6.75,275.0,1.5379
5,13.8929,6.8571,191.625,1.8375
6,14.2143,6.9643,192.75,2.1203
7,14.4821,7.1071,187.625,2.4316
8,15.0536,6.9286,179.625,2.7574
9,15.0714,6.7857,167.25,3.1214
10,15.4196,7.0,230.0,3.4262
11,15.625,6.5714,196.375,3.719
12,15.7411,7.0,165.5625,4.001
13,15.9821,7.3929,187.1875,4.2697
14,15.9196,7.1786,162.625,4.554
15,15.7768,7.2857,192.9375,4.8678
16,16.1875,7.5,195.0625,5.1525
17,16.0893,7.0,201.125,5.4657
18,16.0446,7.1786,138.0,5.769
19,15.9821,7.0357,160.0,6.0876
20,16.0446,6.9286,171.1875,6.4638
21,16.2143,7.2143,169.0625,6.8438
22,16.25,6.8571,154.6875,7.132
23,16.4464,7.1786,184.3125,7.3994
24,16.6786,7.1429,179.25,7.779
25,16.6429,7.0714,161.5,8.0361
26,16.25,7.0357,157.8125,8.2988
27,16.4286,6.8571,157.0,8.6341
28,16.5,6.8214,143.625,8.9327
29,16.75,6.8214,159.4375,9.2514
30,16.7411,6.8571,157.9375,9.5068
31,16.5714,6.7857,153.625,9.8017
32,16.5625,7.0357,158.5,10.1394
33,16.4375,7.25,164.1875,10.4826
34,16.6786,7.25,164.625,10.7875
35,16.6518,6.6786,181.0,11.0542
36,16.6964,6.7857,163.125,11.3686
37,16.7411,6.8214,176.9375,11.7284
38,16.6518,7.1429,189.5625,12.1181
39,16.8661,7.1071,213.8125,12.4692
40,16.8839,7.1786,158.75,12.7679
41,16.7054,6.5357,170.875,13.0477
42,16.8482,6.8929,203.125,13.3052
43,16.7589,7.1071,205.5625,13.5817
44,16.4018,6.9643,173.25,13.9459
45,16.5804,6.8214,189.5625,14.2803
46,16.5446,6.9286,176.75,14.5445
47,17.0804,6.75,178.9375,14.8679
48,16.8839,6.8929,160.5625,15.2536
49,17.0446,7.0357,197.9375,15.5485
50,16.7946,6.8929,189.125,15.856
51,16.7768,6.9286,130.0625,16.0941
52,17.0,7.1786,161.375,16.3906
53,16.9643,7.0714,258.4375,16.7471
54,16.7321,7.2143,208.875,17.0841
55,16.8304,6.8214,210.25,17.4582
56,16.7946,6.9643,141.75,17.7872
57,16.9018,6.7857,180.25,18.0189
58,16.8839,7.1071,165.125,18.2963
59,17.0625,6.9643,138.9375,18.5425
60,17.0179,7.0714,146.6875,18.8632
61,17.1875,7.0357,149.1875,19.1091
62,17.2054,7.1429,167.125,19.4105
63,16.9286,7.1071,135.3125,19.6952
64,17.0536,7.1429,120.875,19.9845
65,17.0268,7.25,227.0625,20.2482
66,16.9464,6.9643,151.5625,20.6303
67,16.8929,7.0,170.625,20.9513
68,17.1696,7.0714,136.4375,21.2361
69,16.7768,7.3571,150.375,21.5603
70,17.0536,7.0357,183.125,21.8826
71,16.9107,7.1429,149.5,22.2176
72,17.0268,6.9286,174.5625,22.5276
73,16.8661,7.1429,191.6875,22.8887
74,16.6875,6.9643,180.1875,23.213
75,16.8571,6.9643,158.3125,23.5124
76,16.9375,6.8214,192.5,23.8105
77,17.1875,6.9286,182.0625,24.2904
78,17.2679,7.0357,210.6875,24.6204
79,16.9911,6.8571,160.6875,24.9005
80,17.2143,7.1429,218.125,25.1819
81,17.0446,6.9643,178.0,25.5029
82,16.9286,7.0714,155.5,25.861
83,17.3661,6.9286,210.1875,26.201
84,17.0982,6.8929,219.375,26.4936
85,17.1696,6.9286,258.9375,26.8302
86,17.125,7.1786,183.0625,27.1224
87,17.0179,6.8929,187.5,27.4277
88,17.3571,6.9643,158.375,27.8481
89,17.1071,6.7143,144.1875,28.1635
90,17.25,6.9286,185.125,28.4945
91,17.1875,6.8571,195.0625,28.9108
92,17.0893,6.8214,203.4375,29.2492
93,17.2054,6.8214,231.25,29.5426
94,17.3214,7.1429,211.75,29.811
95,17.0714,6.7857,170.0,30.1544
96,17.1696,6.9286,172.8125,30.482
97,17.1786,7.0,181.0625,30.772
98,17.0357,6.7143,132.125,31.0703
99,16.8482,7.1786,174.0625,31.3906
100,17.1339,7.0,134.125,31.7684
