Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.6518,7.1429,395.5,0.2863
2,8.6696,6.2857,338.5625,0.5966
3,10.7321,6.2857,380.3125,0.8809
4,11.3839,6.2857,350.3125,1.1897
5,12.3482,6.25,405.25,1.4844
6,13.0179,6.75,216.1875,1.8607
7,13.5268,6.4286,245.1875,2.1304
8,14.1607,6.7857,209.5,2.4885
9,14.3661,7.0357,264.5,2.7901
10,14.8125,6.75,179.25,3.0458
11,15.1786,6.5357,211.9375,3.4503
12,15.1964,6.5,186.6875,3.7239
13,15.3393,6.9286,179.4375,3.9761
14,15.5,6.75,191.25,4.249
15,15.8482,6.8214,204.25,4.4901
16,15.9107,6.75,171.6875,4.8624
17,16.5,6.7143,198.0,5.1537
18,16.5,6.7143,241.9375,5.418
19,16.7321,6.6429,171.125,5.7021
20,17.0625,6.5714,214.4375,5.9592
21,16.8393,6.4643,200.9375,6.2005
22,16.6786,6.9643,181.9375,6.5272
23,16.7321,6.9286,162.9375,6.7416
24,16.9821,6.8214,155.125,7.1023
25,16.7321,6.5357,145.1875,7.3442
26,17.0714,6.6786,169.125,7.6127
27,17.125,7.0,183.1875,7.942
28,16.8571,6.8571,149.125,8.2661
29,17.0804,6.8929,166.375,8.5667
30,17.0446,6.9286,154.375,8.7786
31,17.2679,6.7857,219.0,9.0133
32,17.3661,7.1071,148.25,9.2399
33,17.4375,6.9286,173.625,9.5137
34,17.0982,6.8214,176.0,9.7586
35,17.1696,7.0,202.0625,10.0478
36,17.3125,6.7857,185.5625,10.2887
37,17.3571,6.9286,205.0,10.6042
38,17.3482,6.9286,149.5625,10.8904
39,17.1429,6.6429,201.25,11.1558
40,17.3036,6.8929,219.25,11.4671
41,17.3036,7.1071,179.75,11.715
42,17.1607,7.0357,217.75,12.0237
43,17.1429,6.8571,137.75,12.3028
44,17.4196,7.0357,157.75,12.61
45,17.3839,7.0,191.8125,12.906
46,17.3214,7.0,255.75,13.278
47,17.4375,6.9643,182.75,13.5663
48,17.4732,6.8929,209.125,13.894
49,17.4107,6.9643,175.9375,14.1145
50,17.6339,6.9286,187.375,14.3937
51,17.8839,6.9643,169.5625,14.7174
52,17.6696,7.0,136.0,14.9964
53,17.3214,6.9643,172.6875,15.289
54,17.0089,7.0714,183.8125,15.5658
55,17.5,7.1429,164.6875,15.8848
56,17.3661,7.0714,109.3125,16.2139
57,17.4107,6.9286,194.125,16.622
58,17.5446,7.25,178.125,16.9867
59,17.2768,7.0,176.375,17.2825
60,17.3929,7.0,203.0,17.5597
61,17.3929,7.0714,175.5,17.8294
62,17.5089,6.9643,161.25,18.0723
63,17.4643,6.9286,142.375,18.3295
64,17.6964,6.9643,164.0625,18.627
65,17.3929,6.7857,152.4375,18.9301
66,17.3929,6.9643,200.0,19.2462
67,17.4732,7.1071,173.5,19.5805
68,17.4732,7.1429,172.375,19.8192
69,17.6964,7.25,156.875,20.0706
70,17.4018,6.8571,151.9375,20.3591
71,17.6161,6.9286,148.625,20.678
72,17.6161,6.9286,182.0625,20.9083
73,17.5714,7.0,195.125,21.2322
74,17.4196,6.75,154.0625,21.5609
75,17.3036,6.7857,123.0,21.8456
76,17.6696,7.0,172.625,22.1737
77,17.5179,7.0,189.1875,22.4024
78,17.6339,6.8214,176.5625,22.7193
79,17.3929,6.8571,124.375,23.0088
80,17.5179,6.8571,211.25,23.3196
81,17.5804,6.8571,208.0,23.571
82,17.3661,6.9643,152.5625,23.9505
83,17.5536,7.0,120.0,24.2149
84,17.8304,6.8929,193.3125,24.5571
85,17.6786,6.9286,140.5,24.9934
86,17.3661,7.0714,165.5,25.2574
87,17.7946,7.1071,184.5625,25.5475
88,17.5268,6.9286,151.5,25.8425
89,17.5982,6.9286,152.375,26.0591
90,17.5357,7.0,133.6875,26.3155
91,17.6071,6.8214,142.1875,26.5634
92,17.5446,7.1429,145.0625,26.8413
93,17.6071,7.1786,173.6875,27.1531
94,17.7857,7.0,162.25,27.398
95,17.2768,7.0714,193.5,27.7991
96,17.6429,7.0714,154.75,28.073
97,17.7054,7.1429,170.5,28.364
98,17.6875,6.8929,193.0625,28.6199
99,17.6696,6.9643,160.5,28.9622
100,17.9643,6.9286,154.9375,29.2964
