Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.4911,5.5,382.5,0.307
2,9.6518,5.6429,257.5,0.6541
3,10.875,6.0,297.6875,0.9997
4,12.25,6.0357,234.75,1.304
5,13.5804,6.1786,306.0,1.6387
6,14.3839,6.7857,218.25,1.8913
7,14.6607,6.5,186.5625,2.2119
8,14.6518,6.2857,251.9375,2.5202
9,15.3571,6.3214,194.0625,2.8197
10,15.75,6.25,178.3125,3.1386
11,15.9018,6.4643,114.0,3.5463
12,16.2589,6.4643,190.4375,3.8184
13,15.9732,6.5,199.8125,4.2429
14,16.1518,6.5357,139.9375,4.5379
15,16.5179,6.1786,161.8125,4.9463
16,16.3125,6.8571,203.4375,5.232
17,16.6696,6.7857,219.4375,5.5291
18,16.9464,7.0357,175.9375,5.8174
19,16.7232,6.7143,174.5625,6.2603
20,16.8036,6.75,162.125,6.7012
21,16.7232,6.9286,225.25,7.0008
22,16.7768,6.8214,189.9375,7.3081
23,17.0,6.8571,130.5625,7.6349
24,16.9464,7.1071,123.8125,7.955
25,17.3304,7.0714,175.8125,8.2764
26,17.2232,7.1786,148.1875,8.6001
27,17.2054,6.7143,222.5,8.8406
28,17.25,6.8929,159.75,9.1106
29,17.25,7.0357,205.0625,9.437
30,17.1875,7.0,161.4375,9.7083
31,17.1518,7.2857,208.0625,10.0065
32,17.3125,6.9286,159.8125,10.3262
33,17.1964,6.75,182.0,10.6487
34,17.2411,7.0357,199.3125,10.9776
35,17.3482,6.75,143.3125,11.3176
36,17.4732,6.75,117.6875,11.5903
37,17.2857,6.9643,166.0625,11.86
38,17.5357,6.8929,170.75,12.1247
39,17.5804,6.8571,177.6875,12.3634
40,17.2857,6.9643,206.0,12.6567
41,17.6518,6.8929,190.9375,12.9933
42,17.3125,6.8214,228.625,13.421
43,17.5982,6.9286,179.25,13.6837
44,17.8214,7.1429,176.4375,13.9443
45,17.4286,6.9643,165.5625,14.2268
46,17.4375,7.25,167.0625,14.564
47,17.4286,7.1429,197.1875,14.8137
48,17.5625,7.25,154.8125,15.0539
49,17.7054,7.0,228.375,15.3245
50,17.3393,7.0357,193.375,15.6533
51,17.7232,7.1429,155.625,15.9588
52,17.4375,7.1786,201.5625,16.2928
53,17.5089,6.6429,168.875,16.7206
54,17.6607,6.9286,224.875,17.1042
55,17.7054,6.8214,190.5,17.3823
56,17.7054,7.1071,127.25,17.7195
57,17.6518,7.1071,167.875,18.0099
58,17.5179,6.9286,154.5,18.3052
59,17.4286,6.6786,159.25,18.5595
60,17.7589,6.9286,139.9375,18.7909
61,17.4821,6.8929,147.875,19.0195
62,17.7768,6.8929,215.25,19.2798
63,17.3571,6.8571,198.625,19.6695
64,17.5804,7.0,164.4375,19.9969
65,17.7232,6.9286,170.125,20.3152
66,17.5893,6.9286,177.25,20.6067
67,17.7232,7.0714,180.5625,20.972
68,17.7589,7.0357,185.5,21.2427
69,17.7589,6.9286,142.3125,21.6141
70,17.7857,6.8214,143.8125,21.8978
71,17.5982,7.1429,183.9375,22.2153
72,17.4643,6.75,189.5,22.4895
73,17.75,7.0714,146.0625,22.8419
74,17.7054,6.8929,174.5,23.1305
75,17.6964,6.6786,163.0,23.4542
76,17.9286,6.8571,149.8125,23.8059
77,17.4107,6.5714,178.9375,24.0376
78,17.7589,7.0,186.4375,24.2738
79,17.9107,6.8571,148.3125,24.5964
80,17.8571,6.9286,173.3125,24.8696
81,17.7768,7.1071,182.125,25.1514
82,17.5357,6.5714,180.75,25.5265
83,17.8482,6.8929,170.5625,25.8107
84,17.5268,6.8929,190.5,26.1387
85,17.7589,6.7857,196.5625,26.5666
86,17.7679,6.7857,199.6875,26.8765
87,17.8393,6.8571,211.5,27.1449
88,17.5446,6.8214,178.0625,27.4675
89,17.8304,6.7143,209.9375,27.8163
90,17.8571,7.0714,134.6875,28.1312
91,17.4732,6.7857,131.3125,28.488
92,17.625,6.8929,177.6875,28.7667
93,17.6696,6.8929,125.625,29.0168
94,17.5268,6.8929,155.625,29.3374
95,17.7232,6.8571,180.1875,29.698
96,17.7143,6.6071,126.1875,30.0548
97,17.8661,6.8214,209.9375,30.3081
98,17.7857,6.8929,156.1875,30.6372
99,17.7946,6.7857,191.5,30.9339
100,17.8125,6.6429,170.75,31.1972
