Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,6.9821,6.4643,733.5625,0.2814
2,8.2321,6.7143,470.5625,0.5229
3,9.4464,6.5357,459.25,0.883
4,10.1429,5.9286,431.9375,1.1928
5,11.2679,6.75,329.625,1.4253
6,11.6339,6.2857,252.25,1.7179
7,12.1339,6.1429,361.3125,2.0224
8,12.7143,6.2143,284.5,2.3699
9,13.0179,6.25,273.5,2.7094
10,13.4643,6.4643,192.75,3.0204
11,13.9375,6.6429,290.6875,3.3152
12,14.4643,6.75,218.25,3.7479
13,14.4821,6.7143,188.5625,4.0206
14,14.875,6.5714,233.9375,4.3293
15,15.1964,6.5714,250.875,4.6099
16,14.9732,6.7857,236.8125,4.8972
17,15.3125,6.9286,212.75,5.1871
18,15.6786,6.5714,195.9375,5.4142
19,15.7946,6.6429,187.8125,5.6555
20,15.8929,6.7857,275.8125,5.9349
21,16.2143,6.7857,224.8125,6.1501
22,16.2589,6.9643,237.25,6.4613
23,16.6607,6.6429,237.5625,6.7082
24,16.5446,6.5,196.5,7.0079
25,16.5625,6.7143,176.25,7.3615
26,17.0536,6.75,187.1875,7.7311
27,16.9018,6.5,175.6875,8.0463
28,16.8304,6.9643,187.6875,8.2993
29,16.9732,6.9286,207.4375,8.578
30,16.9375,6.6786,207.9375,8.8632
31,17.125,6.8214,210.6875,9.2336
32,17.2411,6.7857,224.5625,9.6626
33,17.2768,6.6786,195.3125,9.987
34,17.3839,6.5714,219.3125,10.3023
35,17.4643,6.8214,211.625,10.5852
36,17.3839,6.5,174.875,10.8671
37,17.75,6.7143,184.6875,11.1828
38,17.5804,6.6071,188.375,11.4848
39,17.5268,6.7857,157.375,11.7705
40,17.5804,6.4286,132.1875,12.0771
41,17.6964,6.75,198.9375,12.4197
42,17.8839,6.7143,174.375,12.6409
43,17.6696,6.9286,169.0625,12.9652
44,17.8304,6.6071,167.1875,13.2992
45,17.8571,6.6429,175.375,13.584
46,17.9732,6.75,225.0625,13.8498
47,17.9196,6.8571,195.5625,14.113
48,17.8482,6.6786,134.1875,14.4172
49,17.9018,6.9286,200.4375,14.6966
50,17.8839,6.8929,195.375,14.9352
51,17.9821,6.7857,139.0625,15.2523
52,18.0179,6.7143,200.1875,15.5498
53,18.0089,7.0714,166.9375,15.905
54,17.9286,6.7143,176.875,16.1987
55,17.9196,6.8214,141.625,16.4422
56,17.9732,6.7857,209.3125,16.7802
57,18.0714,6.8929,172.5,17.1355
58,18.1607,6.6786,138.1875,17.4299
59,17.9911,6.75,197.25,17.6449
60,18.1607,6.8214,152.9375,17.948
61,18.2054,6.75,194.625,18.295
62,18.0893,6.8214,193.0,18.5871
63,18.2232,7.0357,186.875,18.8407
64,18.1607,6.8929,164.5,19.1687
65,18.2857,7.0357,180.25,19.5023
66,18.125,7.0,170.8125,19.7341
67,18.25,7.0,162.4375,19.9872
68,18.0536,6.8929,215.5625,20.2779
69,18.1875,6.8571,193.25,20.5696
70,18.0268,7.0,172.5,20.799
71,18.4732,6.9286,185.5,21.0482
72,18.1161,7.0,186.875,21.39
73,17.9464,6.7857,182.0,21.6078
74,18.1429,6.75,156.4375,21.8231
75,18.1071,6.9286,172.125,22.1817
76,18.3304,6.7143,224.6875,22.4647
77,18.1696,6.6786,201.0625,22.7636
78,18.4196,6.6071,130.9375,23.1406
79,18.4464,6.6786,163.0625,23.441
80,18.2589,6.9286,138.0,23.6854
81,18.2411,6.8571,163.0625,23.9059
82,18.4375,6.9286,179.6875,24.1653
83,18.0625,6.9643,151.0,24.4954
84,18.2143,6.9286,193.5,24.8292
85,18.1518,6.9286,204.0,25.0615
86,18.2946,7.1429,163.25,25.3755
87,18.3393,7.0357,186.0,25.6214
88,18.1786,6.9286,164.875,25.8783
89,18.2679,6.75,133.6875,26.1983
90,18.1071,6.9286,156.125,26.5097
91,18.3125,6.8214,185.125,26.7698
92,18.4286,6.7143,169.875,27.074
93,18.2589,6.9286,222.0,27.3707
94,18.3125,6.9643,145.75,27.6236
95,18.0982,6.9286,232.5,27.9435
96,18.1518,6.8214,225.8125,28.2687
97,18.3125,6.9643,195.0625,28.5509
98,18.2232,6.8929,193.5625,28.8391
99,18.2857,6.7857,128.0,29.1346
100,18.2946,7.0,189.0625,29.4514
