Epoch,Train_Accuracy,Test_Accuracy,Mean_Path_Cost,Elapsed_Time
1,7.375,7.6071,550.25,3.4102
2,12.4554,17.0714,421.0625,7.0989
3,23.6339,26.5,375.875,10.2907
4,34.1161,29.9643,265.1875,13.7642
5,42.6696,35.25,206.25,17.5026
6,50.4732,37.5357,244.0,20.8372
7,58.4375,37.6071,243.375,24.473
8,64.8661,37.8571,288.0625,28.035
9,70.5089,38.0357,194.0625,31.6657
10,74.7768,38.5,371.0625,35.2364
11,78.5179,39.1786,333.8125,38.6411
12,81.3125,38.1429,309.25,41.9734
13,82.9643,37.8929,276.5625,45.4145
14,84.3482,37.3929,287.625,48.7761
15,85.3304,35.9286,262.125,52.2898
16,85.6607,37.6786,343.6875,55.8619
17,87.2411,36.1071,282.5625,59.4435
18,86.3839,35.5357,248.0,62.7674
19,87.0446,36.8214,286.125,66.4441
20,87.1696,36.1786,239.3125,69.827
21,88.2321,37.5714,200.5625,73.4102
22,89.1071,35.75,285.0,76.8273
23,87.6964,35.8929,256.5,80.4916
24,87.3571,35.5714,269.125,83.9133
25,87.5,35.0357,309.8125,87.7501
26,88.25,35.1429,333.125,91.1779
27,88.8214,34.9643,327.5625,94.637
28,88.4554,35.3929,257.625,98.3547
29,87.6786,35.6786,278.6875,101.9198
30,88.3393,35.4643,390.625,105.3897
31,88.3482,34.8929,269.6875,108.9905
32,89.1339,36.1429,198.3125,112.5197
33,89.7232,35.75,266.6875,116.2988
34,88.0625,34.6071,254.75,120.0583
35,88.4643,34.5,309.125,123.5211
36,87.2946,35.7857,204.25,127.2284
37,89.1518,35.2857,322.875,131.0485
38,87.6518,36.3571,339.3125,134.7083
39,88.6518,34.7857,210.5,138.0552
40,89.0,35.75,226.9375,141.7827
41,88.2321,35.6786,246.75,145.1607
42,87.5179,35.8571,294.3125,148.59
43,88.3304,35.7143,299.4375,152.0347
44,87.9911,36.2857,337.375,155.8709
45,88.2589,36.5,316.5625,159.2827
46,86.8125,36.0714,372.625,163.0941
47,86.9643,35.75,230.75,166.3885
48,88.1696,35.5,296.75,170.0169
49,88.6875,35.7143,224.3125,173.6381
50,85.2946,36.3929,285.25,177.0946
51,86.6607,35.0,280.625,180.5672
52,88.3125,35.4643,302.4375,183.9246
53,88.7232,35.8929,210.3125,187.1839
54,87.875,35.2143,286.75,190.6909
55,87.0179,34.9286,201.9375,194.2667
56,87.2679,37.1429,280.0,197.6713
57,88.4196,35.9643,270.25,201.1178
58,88.0357,35.7857,213.125,204.867
59,86.0804,35.6429,330.125,208.2681
60,88.5179,36.3929,271.125,211.8308
61,87.2946,35.1786,306.125,215.5014
62,88.7232,36.5714,201.875,219.2946
63,87.4107,35.6786,240.5,222.9085
64,85.7857,36.9286,309.0625,226.3988
65,88.2411,36.8571,309.625,229.6958
66,87.9196,35.2857,335.25,233.3103
67,87.5536,35.8929,253.9375,236.9967
68,85.625,36.0,257.375,240.5759
69,87.3571,37.2143,251.875,244.0088
70,86.9018,36.25,321.125,247.6139
71,86.9464,37.0357,252.1875,251.4036
72,86.7857,34.8929,282.9375,255.0534
73,85.3839,37.4643,318.5625,258.724
74,84.3125,35.3571,331.5,262.0429
75,85.2232,36.6786,420.875,265.9209
76,87.2411,35.5714,277.8125,269.5785
77,87.3393,36.5,303.8125,273.0451
78,84.9732,37.0357,247.0,276.6279
79,87.4018,37.2857,291.75,280.0956
80,87.6071,36.2143,274.75,283.6214
81,86.7679,37.0714,255.75,287.165
82,85.6339,36.7143,273.5,290.6263
83,85.6696,35.6429,330.375,294.0543
84,86.7321,36.3571,298.875,297.4625
85,87.0536,36.9643,241.0625,300.7704
86,85.4107,34.8929,232.0,304.1616
87,83.3036,35.6786,333.1875,307.7414
88,85.9375,36.3571,238.25,311.4852
89,87.1875,36.3929,226.625,314.9423
90,87.0804,37.1429,359.375,318.4328
91,85.0536,35.7143,366.0625,322.1435
92,82.8214,36.2143,240.875,325.7837
93,83.3125,36.25,278.4375,329.2135
94,86.1875,35.8214,245.6875,332.6745
95,84.8929,35.8929,222.625,336.2991
96,85.25,35.0,293.4375,339.8768
97,84.4464,35.9643,270.9375,343.4408
98,85.7679,35.3571,248.25,347.0905
99,85.5804,35.8929,334.75,350.493
100,85.8661,35.9286,315.625,353.7622
101,83.2411,36.25,273.9375,357.4079
102,85.3036,36.0,300.4375,360.8948
103,85.8304,35.6071,263.3125,364.6105
104,85.0714,35.6429,341.1875,367.7758
105,84.1964,35.4286,310.5625,371.3105
106,85.5982,35.6071,340.0,374.6629
107,85.9911,34.3929,243.0625,378.2034
108,78.6964,35.1429,275.5,381.6515
109,79.3929,36.0,166.75,385.3686
110,85.0536,37.5,234.3125,388.7853
111,86.4554,36.1071,322.875,392.3031
112,83.5089,34.6786,328.9375,395.9314
113,82.0625,35.6786,263.75,399.7048
114,82.2589,35.25,399.0625,403.0842
115,82.7946,36.4643,383.125,406.6184
116,82.5625,36.9286,318.625,410.0961
117,82.5446,34.6786,214.9375,413.5694
118,81.5804,34.7143,315.5,417.1362
119,80.4464,35.1429,231.375,420.5572
120,81.5893,36.0714,395.6875,424.0155
121,83.7768,36.2857,279.5625,427.2465
122,79.2589,32.2143,334.8125,430.6822
123,73.0893,35.6071,269.5,434.5358
124,80.8571,36.0,292.4375,438.174
125,81.2054,35.6429,297.0,441.6457
126,82.8214,35.4643,311.0625,445.4693
127,83.5446,35.75,292.6875,449.2193
128,84.2054,35.9286,229.1875,452.6254
129,80.3125,36.1786,245.0,456.0855
130,79.9911,34.7143,182.1875,459.7122
131,81.9554,34.9643,301.75,463.1669
132,84.5982,36.3214,339.3125,466.6321
133,80.9107,35.25,305.125,470.2107
134,79.8929,36.2143,260.25,473.9165
135,80.5893,35.7857,333.75,477.4075
136,80.75,36.9286,266.1875,481.0538
137,78.3571,36.0357,265.5625,484.6785
138,78.6429,36.1429,215.625,488.2891
139,81.1964,36.2143,246.5625,491.8113
140,82.0179,37.1071,278.75,495.3744
141,81.8393,36.0,255.3125,499.0793
142,79.5625,35.0,280.5,502.7931
143,77.9375,35.1429,353.3125,506.4218
144,78.9196,35.0,370.625,509.5046
145,76.2679,35.75,359.125,512.8746
146,80.3125,35.8571,368.375,516.1883
147,80.4821,37.0357,300.125,519.9984
